hgnc_symbol,ensembl_gene_id
WWTR1,ENSG00000018408
XIAP,ENSG00000101966
XKR4,ENSG00000206579
XKR6,ENSG00000284927
XPC,ENSG00000154767
XPNPEP3,ENSG00000196236
XPO5,ENSG00000124571
XPO7,ENSG00000130227
XPR1,ENSG00000143324
XRCC2,ENSG00000196584
XRCC6,ENSG00000196419
XRN2,ENSG00000088930
YAP1,ENSG00000137693
YBX3,ENSG00000060138
YIF1A,ENSG00000174851
YIPF4,ENSG00000119820
YRDC,ENSG00000196449
YTHDC1,ENSG00000275272
YTHDF3,ENSG00000185728
YWHAZ,ENSG00000164924
YWHAZP2,ENSG00000213236
ZAR1L,ENSG00000189167
ZBED3,ENSG00000132846
ZBTB1,ENSG00000126804
ZBTB11-AS1,ENSG00000256628
ZBTB3,ENSG00000185670
ZBTB37,ENSG00000185278
ZBTB39,ENSG00000166860
ZBTB4,ENSG00000283868
ZBTB42,ENSG00000179627
ZBTB43,ENSG00000169155
ZBTB6,ENSG00000186130
ZC2HC1A,ENSG00000104427
ZC2HC1B,ENSG00000118491
ZC2HC1C,ENSG00000119703
ZC3HC1,ENSG00000091732
ZCWPW1,ENSG00000078487
ZDHHC1,ENSG00000159714
ZDHHC11,ENSG00000188818
ZER1,ENSG00000160445
ZFAND2B,ENSG00000158552
ZFAT-AS1,ENSG00000248492
ZFHX3,ENSG00000140836
ZFHX4-AS1,ENSG00000253661
ZFP2,ENSG00000198939
ZFP30,ENSG00000120784
ZFP42,ENSG00000179059
ZFP82,ENSG00000181007
ZFPM1,ENSG00000179588
ZFYVE27,ENSG00000155256
ZFYVE28,ENSG00000159733
ZFYVE9,ENSG00000157077
ZGLP1,ENSG00000220201
ZKSCAN5,ENSG00000196652
ZMAT2,ENSG00000146007
ZMYM3,ENSG00000147130
ZMYM6,ENSG00000163867
ZNF12,ENSG00000164631
ZNF137P,ENSG00000123870
ZNF14,ENSG00000105708
ZNF142,ENSG00000115568
ZNF16,ENSG00000170631
ZNF174,ENSG00000103343
ZNF182,ENSG00000147118
ZNF205,ENSG00000122386
ZNF22-AS1,ENSG00000165511
ZNF223,ENSG00000178386
ZNF227,ENSG00000131115
ZNF230,ENSG00000159882
ZNF232,ENSG00000167840
ZNF236-DT,ENSG00000264278
ZNF252P,ENSG00000196922
ZNF26,ENSG00000198393
ZNF266,ENSG00000174652
ZNF267,ENSG00000185947
ZNF271P,ENSG00000257267
ZNF274,ENSG00000171606
ZNF276,ENSG00000158805
ZNF277,ENSG00000198839
ZNF282,ENSG00000170265
ZNF287,ENSG00000141040
ZNF296,ENSG00000170684
ZNF300P1,ENSG00000197083
ZNF317,ENSG00000130803
ZNF321P,ENSG00000213801
ZNF330,ENSG00000109445
ZNF331,ENSG00000130844
ZNF337,ENSG00000130684
ZNF33B,ENSG00000196693
ZNF394,ENSG00000160908
ZNF404,ENSG00000176222
ZNF408,ENSG00000175213
ZNF414,ENSG00000133250
ZNF423,ENSG00000102935
ZNF436,ENSG00000283009
ZNF44,ENSG00000197857
ZNF443,ENSG00000180855
ZNF446,ENSG00000083838
ZNF470,ENSG00000197016
ZNF471,ENSG00000196263
ZNF479,ENSG00000185177
ZNF480,ENSG00000198464
ZNF488,ENSG00000265763
ZNF490,ENSG00000188033
ZNF491,ENSG00000177599
ZNF517,ENSG00000197363
ZNF525,ENSG00000203326
ZNF526,ENSG00000167625
ZNF540,ENSG00000171817
ZNF541,ENSG00000118156
ZNF552,ENSG00000178935
ZNF557,ENSG00000130544
ZNF558,ENSG00000291737
ZNF561,ENSG00000171469
ZNF561-AS1,ENSG00000267106
ZNF567,ENSG00000189042
ZNF57,ENSG00000171970
ZNF571,ENSG00000180479
ZNF575,ENSG00000176472
ZNF580,ENSG00000213015
ZNF594,ENSG00000180626
ZNF596,ENSG00000172748
ZNF597,ENSG00000167981
ZNF599,ENSG00000153896
ZNF606,ENSG00000166704
ZNF618,ENSG00000157657
ZNF619,ENSG00000177873
ZNF624,ENSG00000197566
ZNF639,ENSG00000121864
ZNF644,ENSG00000122482
ZNF646,ENSG00000167395
ZNF652,ENSG00000198740
ZNF658,ENSG00000274349
ZNF664,ENSG00000179195
ZNF671,ENSG00000083814
ZNF680,ENSG00000173041
ZNF684,ENSG00000117010
ZNF687,ENSG00000143373
ZNF703,ENSG00000183779
ZNF705A,ENSG00000196946
ZNF706,ENSG00000120963
ZNF716,ENSG00000182111
ZNF717,ENSG00000227124
ZNF724,ENSG00000283201
ZNF726,ENSG00000213967
ZNF736,ENSG00000234444
ZNF74,ENSG00000185252
ZNF747,ENSG00000169955
ZNF749,ENSG00000186230
ZNF761,ENSG00000160336
ZNF763,ENSG00000197054
ZNF772,ENSG00000197128
ZNF774,ENSG00000196391
ZNF775,ENSG00000196456
ZNF780A,ENSG00000280568
ZNF781,ENSG00000196381
ZNF804B,ENSG00000182348
ZNF823,ENSG00000197933
ZNF826P,ENSG00000231205
ZNF827,ENSG00000151612
ZNF83,ENSG00000167766
ZNF833P,ENSG00000267343
ZNF841,ENSG00000197608
ZNF843,ENSG00000176723
ZNF85,ENSG00000105750
ZNF862,ENSG00000106479
ZNF879,ENSG00000234284
ZNF99,ENSG00000213973
ZNG1A,ENSG00000172785
ZNG1E,ENSG00000147996
ZNRF2P1,ENSG00000237004
ZNRF2P2,ENSG00000225264
ZP2,ENSG00000284588
ZPBP2,ENSG00000186075
ZRANB2-DT,ENSG00000229956
ZRSR2,ENSG00000169249
ZSCAN1,ENSG00000152467
ZSCAN31,ENSG00000235109
ZSCAN5C,ENSG00000204532
ZSWIM1,ENSG00000168612
ZSWIM2,ENSG00000163012
ZSWIM4,ENSG00000288360
ZSWIM5,ENSG00000162415
ZSWIM6,ENSG00000130449
ZSWIM8,ENSG00000214655
ZYX,ENSG00000285443
A4GALT,ENSG00000128274
AACSP1,ENSG00000250420
AADACL3,ENSG00000188984
AASDH,ENSG00000157426
AASDHPPT,ENSG00000149313
ABCA7,ENSG00000064687
ABCA9,ENSG00000154258
ABCB4,ENSG00000005471
ABCC2,ENSG00000023839
ABCC3,ENSG00000108846
ABCC6P2,ENSG00000273808
ABCD2,ENSG00000173208
ABCF1,ENSG00000204574
ABCG2,ENSG00000118777
ABCG8,ENSG00000143921
ABHD14A,ENSG00000248487
ABHD14B,ENSG00000114779
ABHD17AP1,ENSG00000198658
ABHD17B,ENSG00000107362
ABI1,ENSG00000136754
ABI3,ENSG00000108798
ABI3BP,ENSG00000154175
ABITRAM,ENSG00000119328
ABLIM1,ENSG00000099204
ABLIM3,ENSG00000173210
ABT1,ENSG00000292169
ACAA2,ENSG00000167315
ACCS,ENSG00000110455
ACKR1,ENSG00000213088
ACKR2,ENSG00000144648
ACOT2,ENSG00000119673
ACOT8,ENSG00000101473
ACP2,ENSG00000134575
ACRV1,ENSG00000134940
ACSL1,ENSG00000151726
ACSS3,ENSG00000111058
ACTA1,ENSG00000143632
ACTL9,ENSG00000181786
ACTN2,ENSG00000077522
ACTN4,ENSG00000282844
ACTR3,ENSG00000115091
ACTR3B,ENSG00000133627
ACTR6,ENSG00000075089
ACVR2A,ENSG00000121989
ACY1,ENSG00000243989
ACYP1,ENSG00000119640
ADAD2,ENSG00000140955
ADAM1A,ENSG00000229186
ADAM22,ENSG00000008277
ADAM29,ENSG00000168594
ADAM3A,ENSG00000197475
ADAMTS1,ENSG00000154734
ADAMTS16,ENSG00000145536
ADAMTS18,ENSG00000140873
ADAMTS3,ENSG00000156140
ADAMTS5,ENSG00000154736
ADAMTS6,ENSG00000049192
ADAMTSL2,ENSG00000197859
ADARB2,ENSG00000185736
ADCK1,ENSG00000063761
ADCK5,ENSG00000285451
ADCY10,ENSG00000143199
ADCY10P1,ENSG00000161912
ADCY2,ENSG00000078295
ADCY9,ENSG00000162104
ADD1,ENSG00000087274
ADGRB3,ENSG00000135298
ADGRG7,ENSG00000144820
ADH5,ENSG00000197894
ADH7,ENSG00000196344
ADI1,ENSG00000182551
ADIRF-AS1,ENSG00000272734
ADNP,ENSG00000101126
ADORA2A,ENSG00000128271
ADPGK,ENSG00000159322
ADRA2B,ENSG00000274286
ADRM1,ENSG00000130706
ADSS1,ENSG00000185100
AFAP1-AS1,ENSG00000272620
AFF4,ENSG00000072364
AGAP2,ENSG00000135439
AGBL2,ENSG00000285501
AGMO,ENSG00000187546
AGO4,ENSG00000134698
AGPS,ENSG00000018510
AGR3,ENSG00000173467
AGTR2,ENSG00000180772
AGTRAP,ENSG00000177674
AGXT2,ENSG00000113492
AHCTF1,ENSG00000153207
AHCTF1P1,ENSG00000226121
AIFM3,ENSG00000183773
AIM2,ENSG00000163568
AIMP2,ENSG00000106305
AIRN,ENSG00000268257
AJAP1,ENSG00000196581
AKAP12,ENSG00000131016
AKAP13,ENSG00000170776
AKAP8L,ENSG00000011243
AKAP9,ENSG00000127914
AKIRIN1,ENSG00000174574
AKR1A1,ENSG00000117448
AKR1C3,ENSG00000196139
AKR1E2,ENSG00000165568
AKT1S1,ENSG00000204673
ALDH1A2,ENSG00000128918
ALDH1B1,ENSG00000137124
ALDH3A1,ENSG00000108602
ALDH3B2,ENSG00000132746
ALDH5A1,ENSG00000112294
ALDOAP2,ENSG00000214297
ALG10B,ENSG00000175548
ALG13,ENSG00000101901
ALKBH6,ENSG00000239382
ALMS1,ENSG00000116127
ALMS1-IT1,ENSG00000291477
ALOX12B,ENSG00000179477
ALOX5,ENSG00000275565
ALOXE3,ENSG00000179148
ALPI,ENSG00000163295
ALX3,ENSG00000156150
AMACR,ENSG00000242110
AMBN,ENSG00000178522
AMD1,ENSG00000123505
AMER3,ENSG00000178171
AMFR,ENSG00000159461
AMOTL1,ENSG00000166025
AMY1A,ENSG00000237763
AMY2B,ENSG00000240038
ANAPC1,ENSG00000153107
ANAPC16,ENSG00000166295
ANAPC2,ENSG00000176248
ANG,ENSG00000214274
ANGEL1,ENSG00000013523
ANGPT1,ENSG00000154188
ANGPTL5,ENSG00000187151
ANKAR,ENSG00000151687
ANKH,ENSG00000154122
ANKK1,ENSG00000170209
ANKRD10,ENSG00000088448
ANKRD11,ENSG00000167522
ANKRD16,ENSG00000134461
ANKRD20A3P,ENSG00000276203
ANKRD20A5P,ENSG00000186481
ANKRD20A8P,ENSG00000229089
ANKRD22,ENSG00000152766
ANKRD26P3,ENSG00000237636
ANKRD27,ENSG00000105186
ANKRD33,ENSG00000167612
ANKRD33B,ENSG00000164236
ANKRD34B,ENSG00000189127
ANKRD34C-AS1,ENSG00000259234
ANKRD36BP2,ENSG00000230006
ANKRD42,ENSG00000137494
ANKRD45,ENSG00000183831
ANKRD53,ENSG00000144031
ANKRD63,ENSG00000230778
ANKS1A,ENSG00000064999
ANO3,ENSG00000134343
ANO7,ENSG00000146205
ANTXR2,ENSG00000163297
ANXA2R,ENSG00000177721
ANXA4,ENSG00000196975
ANXA6,ENSG00000197043
ANXA8,ENSG00000265190
ANXA8L1,ENSG00000264230
AOX1,ENSG00000138356
AOX2P,ENSG00000243478
AP1AR,ENSG00000138660
AP1G1,ENSG00000166747
AP1S2,ENSG00000182287
AP1S3,ENSG00000152056
AP3B2,ENSG00000103723
AP4B1,ENSG00000134262
APBB1,ENSG00000166313
APCDD1L-DT,ENSG00000231290
APIP,ENSG00000149089
APLNR,ENSG00000134817
APLP2,ENSG00000084234
APOA2,ENSG00000158874
APOBEC2,ENSG00000124701
APOBEC3C,ENSG00000244509
APOC1P1,ENSG00000214855
APOC2,ENSG00000234906
APOC3,ENSG00000110245
APOC4-APOC2,ENSG00000224916
APOE,ENSG00000130203
APTR,ENSG00000214293
AQP1,ENSG00000240583
AQP2,ENSG00000167580
AQP6,ENSG00000086159
AQP7,ENSG00000165269
AQP7P1,ENSG00000186466
ARAP1-AS1,ENSG00000256007
ARAP2,ENSG00000047365
ARCN1,ENSG00000095139
ARFGEF1,ENSG00000066777
ARG1,ENSG00000118520
ARG2,ENSG00000081181
ARHGAP1,ENSG00000175220
ARHGAP20,ENSG00000137727
ARHGAP25,ENSG00000163219
ARHGAP26,ENSG00000145819
ARHGAP32,ENSG00000134909
ARHGAP35,ENSG00000160007
ARHGAP42P3,ENSG00000235759
ARHGAP44,ENSG00000006740
ARHGEF18,ENSG00000104880
ARHGEF19,ENSG00000291381
ARHGEF2,ENSG00000116584
ARHGEF38,ENSG00000236699
ARHGEF7,ENSG00000102606
ARID3C,ENSG00000205143
ARID4A,ENSG00000032219
ARIH1,ENSG00000166233
ARL10,ENSG00000175414
ARL11,ENSG00000152213
ARL13A,ENSG00000174225
ARL17B,ENSG00000276276
ARL2,ENSG00000213465
ARL4D,ENSG00000175906
ARL6,ENSG00000113966
ARL8A,ENSG00000143862
ARMC6,ENSG00000105676
ARMCX5,ENSG00000125962
ARMCX6,ENSG00000198960
ARMH1,ENSG00000198520
ARMT1,ENSG00000146476
ARPC1A,ENSG00000241685
ARPC1B,ENSG00000130429
ARPC3,ENSG00000111229
ARPC4,ENSG00000241553
ARSH,ENSG00000205667
ART1,ENSG00000129744
ARVCF,ENSG00000099889
ARX,ENSG00000004848
ASAP2,ENSG00000151693
ASB11,ENSG00000165192
ASB13,ENSG00000196372
ASB15,ENSG00000146809
ASB8,ENSG00000177981
ASCC1,ENSG00000138303
ASGR1,ENSG00000141505
ASGR2,ENSG00000161944
ASH1L-AS1,ENSG00000235919
ASL,ENSG00000126522
ASPM,ENSG00000066279
ASPRV1,ENSG00000244617
ASS1P11,ENSG00000225308
ASZ1,ENSG00000154438
ATAD3A,ENSG00000197785
ATCAY,ENSG00000167654
ATF5,ENSG00000169136
ATG10,ENSG00000152348
ATG2B,ENSG00000066739
ATG4B,ENSG00000168397
ATG4D,ENSG00000130734
ATG7,ENSG00000197548
ATG9B,ENSG00000181652
ATL1,ENSG00000198513
ATOH7,ENSG00000179774
ATOSA,ENSG00000047346
ATP10D,ENSG00000145246
ATP11A,ENSG00000068650
ATP11B,ENSG00000058063
ATP13A2,ENSG00000159363
ATP1A2,ENSG00000018625
ATP1A4,ENSG00000132681
ATP2B1,ENSG00000070961
ATP4B,ENSG00000186009
ATP5F1C,ENSG00000165629
ATP5MC1P5,ENSG00000227590
ATP5MF,ENSG00000241468
ATP5MGL,ENSG00000249222
ATP6AP1-DT,ENSG00000197180
ATP6V0B,ENSG00000117410
ATP6V0D1,ENSG00000159720
ATP6V1C2,ENSG00000143882
ATP6V1G2,ENSG00000213760
ATP7B,ENSG00000123191
ATP8A2,ENSG00000132932
ATP8B1,ENSG00000081923
ATRN,ENSG00000088812
ATRNL1,ENSG00000107518
ATXN3L,ENSG00000123594
AZIN1,ENSG00000155096
B2M,ENSG00000273686
B3GALT1,ENSG00000172318
B3GALT5,ENSG00000183778
B3GALT5-AS1,ENSG00000184809
B3GAT1,ENSG00000109956
B3GNT2,ENSG00000170340
B3GNT8,ENSG00000177191
B4GALNT1,ENSG00000135454
B4GALNT3,ENSG00000139044
B4GALT5,ENSG00000158470
B4GALT7,ENSG00000027847
BACE1,ENSG00000186318
BAG3,ENSG00000151929
BAG6,ENSG00000228760
BAHCC1,ENSG00000291421
BAIAP2,ENSG00000175866
BAIAP2-DT,ENSG00000226137
BAK1,ENSG00000030110
BANCR,ENSG00000278910
BAZ2B-AS1,ENSG00000224152
BBS10,ENSG00000179941
BBS12,ENSG00000181004
BCAM,ENSG00000187244
BCAR1,ENSG00000050820
BCAS1,ENSG00000064787
BCL11B,ENSG00000127152
BCL2L12,ENSG00000126453
BCL2L13,ENSG00000099968
BCL2L14,ENSG00000281449
BCL2L2,ENSG00000129473
BCL7B,ENSG00000106635
BCO2,ENSG00000197580
BCORL1,ENSG00000085185
BCRP7,ENSG00000215544
BCYRN1,ENSG00000236824
BECN1,ENSG00000126581
BEGAIN,ENSG00000183092
BEND3P3,ENSG00000278616
BEND5,ENSG00000162373
BEST3,ENSG00000127325
BET1,ENSG00000105829
BEX3,ENSG00000166681
BFAR,ENSG00000275618
BFSP2,ENSG00000170819
BHLHE22,ENSG00000180828
BHLHE23,ENSG00000125533
BHLHE41,ENSG00000123095
BHMT2,ENSG00000132840
BIRC5,ENSG00000089685
BIRC6,ENSG00000115760
BLMH,ENSG00000108578
BLNK,ENSG00000095585
BLOC1S5-TXNDC5,ENSG00000259040
BLTP3B,ENSG00000111647
BMF,ENSG00000104081
BMP10,ENSG00000163217
BMPR1B,ENSG00000138696
BMS1,ENSG00000165733
BMS1P1,ENSG00000204177
BMS1P20,ENSG00000272779
BMX,ENSG00000102010
BNIP3P17,ENSG00000271524
BORA,ENSG00000136122
BORCS5,ENSG00000280689
BPIFA4P,ENSG00000183566
BPNT1,ENSG00000162813
BRCA1,ENSG00000012048
BRD10,ENSG00000183354
BRD3,ENSG00000169925
BRD3OS,ENSG00000235106
BRD9,ENSG00000028310
BRI3BP,ENSG00000184992
BRMS1L,ENSG00000100916
BSDC1,ENSG00000160058
BSPH1,ENSG00000188334
BSPRY,ENSG00000119411
BTAF1,ENSG00000095564
BTG4,ENSG00000137707
BTN3A2,ENSG00000186470
BTRC,ENSG00000166167
BUD13,ENSG00000137656
BUD31,ENSG00000106245
BZW1-AS1,ENSG00000230408
C10orf53,ENSG00000178645
C11orf16,ENSG00000176029
C11orf24,ENSG00000171067
C11orf54,ENSG00000182919
C11orf91,ENSG00000205177
C12orf60,ENSG00000182993
C12orf71,ENSG00000214700
C14orf28,ENSG00000179476
C14orf39,ENSG00000179008
C14orf93,ENSG00000100802
C16orf78,ENSG00000166152
C16orf82,ENSG00000234186
C16orf87,ENSG00000155330
C16orf96,ENSG00000205832
C17orf99,ENSG00000187997
C19orf81,ENSG00000235034
C1D,ENSG00000197223
C1orf115,ENSG00000162817
C1orf122,ENSG00000197982
C1orf127,ENSG00000175262
C1orf162,ENSG00000143110
C1orf174,ENSG00000198912
C1orf226,ENSG00000239887
C1orf53,ENSG00000203724
C1orf56,ENSG00000143443
C1QC,ENSG00000159189
C1QTNF1-AS1,ENSG00000265096
C1QTNF12,ENSG00000184163
C1RL,ENSG00000288124
C21orf58,ENSG00000160298
C21orf91,ENSG00000154642
C22orf39,ENSG00000242259
C2CD2,ENSG00000157617
C2CD5,ENSG00000111731
C2orf15,ENSG00000273045
C2orf69,ENSG00000178074
C2orf73,ENSG00000177994
C2orf76,ENSG00000186132
C2orf81,ENSG00000284308
C3,ENSG00000125730
C3AR1,ENSG00000171860
C3orf22,ENSG00000180697
C3orf36,ENSG00000288547
C3orf52,ENSG00000114529
C4BPA,ENSG00000123838
C4orf50,ENSG00000181215
C5AR2,ENSG00000134830
C5orf15,ENSG00000113583
C5orf22,ENSG00000082213
C5orf46,ENSG00000178776
C5orf47,ENSG00000185056
C5orf67,ENSG00000225940
C6orf47,ENSG00000204439
C6orf62,ENSG00000112308
C8B,ENSG00000021852
C8orf48,ENSG00000164743
C8orf76,ENSG00000189376
C9orf72,ENSG00000147894
CA11,ENSG00000063180
CA2,ENSG00000104267
CA4,ENSG00000167434
CACNA1A,ENSG00000141837
CACNA1H,ENSG00000196557
CACNA1I,ENSG00000100346
CACNB2,ENSG00000165995
CACNG1,ENSG00000108878
CACNG3,ENSG00000006116
CACNG4,ENSG00000075461
CACNG6,ENSG00000130433
CALCB,ENSG00000175868
CALCOCO2,ENSG00000136436
CALD1,ENSG00000122786
CALHM5,ENSG00000178033
CALHM6,ENSG00000188820
CALML6,ENSG00000169885
CAMP,ENSG00000164047
CAMSAP1,ENSG00000130559
CAMTA2,ENSG00000108509
CAND1,ENSG00000111530
CAP2,ENSG00000112186
CAPN12,ENSG00000292260
CAPN15,ENSG00000282214
CAPRIN2,ENSG00000110888
CAPS,ENSG00000105519
CAPZB,ENSG00000077549
CARD10,ENSG00000100065
CARD16,ENSG00000204397
CARD17P,ENSG00000255221
CARM1,ENSG00000142453
CASP7,ENSG00000165806
CASP8AP2,ENSG00000288475
CASQ2,ENSG00000118729
CAST,ENSG00000153113
CASZ1,ENSG00000130940
CAV2,ENSG00000105971
CBL,ENSG00000110395
CBX3,ENSG00000122565
CBX4,ENSG00000141582
CBX7,ENSG00000100307
CC2D1A,ENSG00000288293
CCBE1,ENSG00000183287
CCDC106,ENSG00000173581
CCDC117,ENSG00000159873
CCDC12,ENSG00000160799
CCDC125,ENSG00000277868
CCDC142,ENSG00000135637
CCDC167,ENSG00000198937
CCDC169,ENSG00000242715
CCDC170,ENSG00000120262
CCDC183,ENSG00000213213
CCDC190,ENSG00000185860
CCDC191,ENSG00000163617
CCDC22,ENSG00000101997
CCDC27,ENSG00000162592
CCDC28B,ENSG00000160050
CCDC3,ENSG00000151468
CCDC30,ENSG00000186409
CCDC38,ENSG00000165972
CCDC51,ENSG00000164051
CCDC60,ENSG00000183273
CCDC65,ENSG00000139537
CCDC9,ENSG00000105321
CCER1,ENSG00000197651
CCHCR1,ENSG00000223533
CCL13,ENSG00000181374
CCL14,ENSG00000277236
CCL2,ENSG00000108691
CCL27,ENSG00000213927
CCL28,ENSG00000151882
CCL4,ENSG00000277943
CCL4L2,ENSG00000293547
CCL5,ENSG00000274233
CCNB3,ENSG00000147082
CCNQ,ENSG00000262919
CCR4,ENSG00000183813
CCR9,ENSG00000173585
CCT7,ENSG00000135624
CD1A,ENSG00000158477
CD2,ENSG00000116824
CD207,ENSG00000116031
CD247,ENSG00000198821
CD248,ENSG00000174807
CD24P4,ENSG00000185275
CD38,ENSG00000004468
CD3E,ENSG00000198851
CD4,ENSG00000010610
CD47,ENSG00000196776
CD52,ENSG00000169442
CD58,ENSG00000116815
CD59,ENSG00000085063
CD63,ENSG00000135404
CD70,ENSG00000125726
CD79A,ENSG00000105369
CD84,ENSG00000066294
CD96,ENSG00000153283
CD99L2,ENSG00000102181
CDAN1,ENSG00000140326
CDC42EP3,ENSG00000163171
CDC42EP4,ENSG00000179604
CDC42SE2,ENSG00000158985
CDCA2,ENSG00000184661
CDH26,ENSG00000124215
CDH6,ENSG00000113361
CDHR1,ENSG00000148600
CDHR4,ENSG00000187492
CDHR5,ENSG00000273572
CDK15,ENSG00000138395
CDK20,ENSG00000156345
CDK5,ENSG00000164885
CDK5RAP2,ENSG00000136861
CDK6,ENSG00000105810
CDK7,ENSG00000277273
CDKL3,ENSG00000006837
CDKL5,ENSG00000008086
CDKN2AIPNLP1,ENSG00000177770
CDPF1,ENSG00000205643
CDR2L,ENSG00000109089
CDRT15P1,ENSG00000141028
CDV3,ENSG00000091527
CDX1,ENSG00000113722
CDX4,ENSG00000131264
CECR7,ENSG00000237438
CELA2A,ENSG00000142615
CELF3,ENSG00000159409
CELF6,ENSG00000140488
CELSR1,ENSG00000075275
CENPBD1P,ENSG00000177946
CENPE,ENSG00000138778
CENPP,ENSG00000291348
CENPX,ENSG00000169689
CEP128,ENSG00000100629
CEP135,ENSG00000174799
CEP15,ENSG00000114405
CEP44,ENSG00000164118
CEP57,ENSG00000166037
CEP68,ENSG00000011523
CER1,ENSG00000147869
CERS3-AS1,ENSG00000259430
CERS6-AS1,ENSG00000227617
CES1P1,ENSG00000281948
CES2,ENSG00000172831
CETP,ENSG00000087237
CFAP100,ENSG00000163885
CFAP107,ENSG00000157330
CFAP157,ENSG00000160401
CFAP36,ENSG00000163001
CFAP44,ENSG00000206530
CFAP45,ENSG00000213085
CFAP65,ENSG00000181378
CFAP73,ENSG00000186710
CFAP77,ENSG00000188523
CFAP91,ENSG00000183833
CFAP96,ENSG00000205129
CFAP97,ENSG00000164323
CFAP99,ENSG00000206113
CFHR2,ENSG00000292003
CFI,ENSG00000205403
CFL2,ENSG00000165410
CFP,ENSG00000126759
CFTR,ENSG00000001626
CHAC2,ENSG00000143942
CHCHD1,ENSG00000172586
CHCHD6,ENSG00000159685
CHD8,ENSG00000100888
CHDH,ENSG00000016391
CHFR,ENSG00000072609
CHI3L2,ENSG00000064886
CHIC1,ENSG00000204116
CHIT1,ENSG00000133063
CHN1,ENSG00000128656
CHN2,ENSG00000106069
CHODL,ENSG00000154645
CHPT1,ENSG00000111666
CHRFAM7A,ENSG00000275917
CHRNA4,ENSG00000101204
CHRNA6,ENSG00000147434
CHRNB1,ENSG00000283946
CHRNB2,ENSG00000160716
CHRNB4,ENSG00000117971
CHROMR,ENSG00000223960
CHST10,ENSG00000115526
CHST2,ENSG00000175040
CHST7,ENSG00000147119
CHURC1,ENSG00000258289
CIAO1,ENSG00000144021
CIAO3,ENSG00000103245
CIB3,ENSG00000141977
CIBAR1-DT,ENSG00000246662
CIBAR2,ENSG00000153789
CIDECP1,ENSG00000186162
CILP,ENSG00000138615
CIMIP2A,ENSG00000188163
CIPC,ENSG00000198894
CIR1,ENSG00000138433
CISD1,ENSG00000122873
CISD2,ENSG00000145354
CIT,ENSG00000122966
CKAP4,ENSG00000136026
CKMT2,ENSG00000131730
CKS1B,ENSG00000173207
CLASP1,ENSG00000074054
CLASP2,ENSG00000163539
CLCC1,ENSG00000121940
CLCN5,ENSG00000171365
CLCN6,ENSG00000011021
CLDN14,ENSG00000159261
CLDN18,ENSG00000066405
CLDN19,ENSG00000164007
CLDN7,ENSG00000288292
CLEC10A,ENSG00000132514
CLEC17A,ENSG00000187912
CLEC18A,ENSG00000157322
CLEC18C,ENSG00000157335
CLEC1A,ENSG00000150048
CLEC2A,ENSG00000188393
CLEC2D,ENSG00000069493
CLEC4D,ENSG00000166527
CLEC4F,ENSG00000152672
CLEC5A,ENSG00000258227
CLIC2,ENSG00000155962
CLINT1,ENSG00000113282
CLK1,ENSG00000013441
CLPSL2,ENSG00000196748
CLRN1,ENSG00000163646
CLRN1-AS1,ENSG00000239265
CLSTN2,ENSG00000158258
CLTB,ENSG00000175416
CLTRN,ENSG00000147003
CLU,ENSG00000120885
CLUHP3,ENSG00000131797
CLUL1,ENSG00000079101
CMKLR2,ENSG00000283448
CMKLR2-AS,ENSG00000283643
CMTM1,ENSG00000089505
CMTM4,ENSG00000183723
CMTR2,ENSG00000292378
CMYA5,ENSG00000164309
CNGB1,ENSG00000070729
CNIH2,ENSG00000174871
CNKSR2,ENSG00000149970
CNMD,ENSG00000136110
CNOT1,ENSG00000125107
CNOT2,ENSG00000111596
CNOT3,ENSG00000277114
CNOT6L,ENSG00000138767
CNOT8,ENSG00000155508
CNP,ENSG00000173786
CNPY2,ENSG00000257727
CNRIP1,ENSG00000119865
CNTN2,ENSG00000184144
CNTN5,ENSG00000149972
CNTNAP3,ENSG00000106714
CNTNAP3B,ENSG00000154529
CNTNAP3P2,ENSG00000276386
CNTROB,ENSG00000170037
COA8,ENSG00000256053
COG4,ENSG00000103051
COG8,ENSG00000213380
COL14A1,ENSG00000187955
COL16A1,ENSG00000084636
COL18A1-AS1,ENSG00000183535
COL18A1-AS2,ENSG00000224574
COL19A1,ENSG00000082293
COL21A1,ENSG00000124749
COL22A1,ENSG00000169436
COL27A1,ENSG00000196739
COL2A1,ENSG00000139219
COL4A2,ENSG00000134871
COL5A1,ENSG00000130635
COL9A3,ENSG00000092758
COLEC11,ENSG00000118004
COMTD1,ENSG00000165644
COP1,ENSG00000143207
COPS3,ENSG00000141030
COPS8P2,ENSG00000214552
COPS9,ENSG00000172428
COQ3,ENSG00000132423
CORO1A,ENSG00000102879
CORO2B,ENSG00000103647
COX11,ENSG00000166260
COX7A2,ENSG00000112695
COX8C,ENSG00000277018
CPA2,ENSG00000158516
CPB2-AS1,ENSG00000235903
CPEB1,ENSG00000277445
CPEB4,ENSG00000113742
CPNE1,ENSG00000214078
CPQ,ENSG00000104324
CPS1,ENSG00000021826
CPS1-IT1,ENSG00000280837
CPSF1,ENSG00000285049
CPSF6,ENSG00000111605
CPT1B,ENSG00000205560
CPTP,ENSG00000224051
CPZ,ENSG00000109625
CR2,ENSG00000117322
CRABP2,ENSG00000143320
CRACR2B,ENSG00000177685
CRB1,ENSG00000134376
CRCT1,ENSG00000169509
