target,mode,count
GABRD,Positive,20
AMPARs,unspecified,1
Protein cereblon,unspecified,1
NEU2,unspecified,2
CKMT1A,unspecified,1
NDUFAF3,Negative,2
PRDX2,unspecified,2
HES6,unspecified,1
LIMCH1,unspecified,1
CYP3A7,Negative,1
URB2,Positive,1
ELL2,unspecified,1
ENTPD1,Negative,1
HIPK1,Negative,61
TFAP2B,unspecified,1
NOLC1,unspecified,1
ATP1,unspecified,2
AKT3,unspecified,66
NOSIP,unspecified,1
RASAL2,Positive,1
VEGFB,Positive,1
HDAC10,unspecified,1
KCNMB1,Negative,2
TAM receptor,unspecified,1
GABRA6,unspecified,31
SP_0314,unspecified,1
FECH,unspecified,2
ESR2,Negative,49
EPHB3,Negative,63
SUV39H1,Negative,1
CBR1,unspecified,12
GRIN2A,Positive,6
TGFBR2,unspecified,62
GREB1,Positive,1
ZNF286A,Positive,1
PRPF4B,unspecified,56
TFF1,Positive,1
ZAP70,Negative,72
HRH4,Negative,5
ABL2,unspecified,68
FER,Negative,64
PDE4A,unspecified,5
PTH1R,Negative,277
AKR1C1,unspecified,4
FXN,Positive,1
GSK3B,Positive,5
NPY2R,unspecified,614
CTNNB1,unspecified,6
VGF,unspecified,1
SLC2A4,unspecified,3
CA6,Positive,12
TRPV4,unspecified,1
CRY1,Positive,1
PSMC2,Negative,1
SCN11A,unspecified,1
P2RY13,Positive,2
TRPV3,Positive,11
STRIP1,Positive,1
ORAI1,Negative,1
SRD5A3,Negative,1
FGF1,unspecified,1
SLC28A3,Negative,2
CDKAL1,Positive,1
INMT,Negative,1
FAHD1,Positive,1
EIF2AK3,Negative,2
ATP13A1,Positive,1
PCLAF,Negative,1
HTR4,Positive,11
PTPN6,Negative,8
EIF4A3,unspecified,1
DDX51,Positive,1
sterol 14alpha-demethylase,unspecified,8
qacR,unspecified,2
ZFP276,Positive,1
SPPL3,Positive,1
AKT1,Negative,138
DUS4L,Positive,1
DSTYK,unspecified,56
MED12L,unspecified,1
PKD,unspecified,3
PSMD6,Negative,1
RNASE1,unspecified,4
TXA2,unspecified,2
PPARG,Negative,150
KCNH7,Negative,4
NDUFA1,Negative,2
NIPSNAP3A,unspecified,1
FOXP3,Positive,1
DDO,Negative,7
SLC22A1,unspecified,2
TRIM6,Positive,1
S100A13,unspecified,1
TMEM139,Positive,1
beta-lactamase,unspecified,2
ATP1B3,Negative,3
Zeta-chain (TCR) associated protein kinase 70,unspecified,1
HMOX1,Positive,4
MMP13,Negative,13
SREBF2,Negative,2
PDXK,Negative,1
PTGS2,Negative,693
MARK3,unspecified,62
TRPV4,Positive,4
PLAT,Positive,1
folC,unspecified,1
HTR2B,Negative,38
AHR,Positive,37
DKK3,unspecified,1
PLCB3,Negative,2
SCN1B,Negative,1
RAF1,unspecified,68
GRIK2,Positive,1
TXNRD2,Negative,8
HTR7,unspecified,80
NDUFA8,Negative,2
HSD3B7,Positive,1
ebgA,unspecified,1
amebocide,unspecified,1
ARC,unspecified,1
LTV1,Positive,1
APH1A,Negative,14
M,Negative,1
HSD17B14,Positive,1
CAMK1,unspecified,68
CSNK2A2,unspecified,68
pac,unspecified,1
ADRBx [ ADRB2 ADRB1 ],unspecified,1
GSK3A,Positive,1
HASPIN,Negative,1
CAPN1,Negative,2
CYB5A,Positive,1
IFIT3,unspecified,2
DLG1,Positive,1
DGKH,Positive,1
TOP1MT,Negative,35
DMPK,Negative,59
Translocator protein,unspecified,2
anesthetic,unspecified,3
GABA uptake,unspecified,1
FUT4,unspecified,1
FAM129A,Positive,1
GRIK1,Negative,4
TAS2R50,Positive,1
TAOK3,unspecified,56
PPARG,unspecified,59
BET,unspecified,1
NKCC cotransporter,unspecified,3
CRH,Negative,1
DIO1,Negative,1
1200015E14Rik,unspecified,12
SLC26A1,Negative,1
HTR3D,unspecified,8
CRISPLD2,unspecified,1
TEC,unspecified,61
UCHL1,Negative,3
"Nociceptin/Orphanin FQ, NOP receptor",unspecified,1
PRDX6,unspecified,1
GABRQ,unspecified,28
SMAD4,unspecified,1
lipid synthesis,unspecified,3
PRKACB,unspecified,60
KIF11,Negative,10
PPARA,Positive,63
NLGN1,Positive,1
antioxidant,unspecified,13
PIM2,Negative,91
AHCY,unspecified,1
calcium supplement,unspecified,1
chitin synthesis inhibition,unspecified,1
MGMT,unspecified,2
BIRC7,unspecified,1
CACNG7,Positive,1
CYP2C8,Negative,81
PLIN5,Positive,1
MANBA,Negative,4
NCOA1,unspecified,14
AVPR1A,unspecified,624
SLC6A4,Positive,6
TSC22D3,unspecified,2
ALKBH5,Negative,1
ASIC5,unspecified,1
C-C motif 2,unspecified,1
TSHR,Positive,478
GPR119,Positive,3
UGT,unspecified,3
TEK,Negative,75
SLC38A4,Positive,1
UHRF1,Negative,1
FOXK1,unspecified,1
PMP22,unspecified,686
HPD,unspecified,1
AOX1,unspecified,7
ADSSL1,unspecified,1
CLCF1,unspecified,3
SLC16A2,unspecified,1
DMKN,Positive,1
SHH,unspecified,6
XPNPEP3,Negative,1
PTPN4,Positive,1
ADORA2A,Negative,24
ADAM17,Negative,7
ATP1A3,Negative,3
PAK4,unspecified,108
MYC,unspecified,3
CASP1,Negative,668
ITGB4,Positive,1
PIGQ,unspecified,1
AFDN,Positive,1
NOD2,Negative,3
HRH2,Negative,15
immunologic factors,unspecified,5
ADK,unspecified,4
RLN1,unspecified,1
ENTPD1,unspecified,1
TNS3,unspecified,1
ALDH1A1 ALDH2 ALDH1B1 ALDH5,unspecified,1
CYP11B1,unspecified,2
METTL1,Positive,1
CXORF56,unspecified,1
ADORA2B,unspecified,15
ICMT,Negative,2
SCN11A,Negative,51
XYLT2,unspecified,1
DTYMK,Positive,1
GAA,unspecified,2
PABPN1,unspecified,2
SDHD,unspecified,1
MCOLN3,Positive,3
PEG3,Positive,1
dacB,unspecified,4
ADH6,Negative,1
SORD,Negative,1
MT-ND2,Negative,1
TMEM44,unspecified,1
CYP2F1,Negative,2
TNNT3,Positive,1
STK11,unspecified,64
MMP16,Negative,2
EIF2AK4,Positive,1
Fe(II)-protoporphyrin IX,unspecified,1
SLCO1B1,Negative,190
PLA2G2A,Negative,3
PYCARD,Positive,2
RARA,unspecified,11
DDC,unspecified,6
TUBB2C,unspecified,2
ME3,Positive,2
APOBEC4,Positive,1
AURKC,unspecified,69
SELP,unspecified,2
MT-ND1,Negative,1
FABP6,unspecified,2
GC,unspecified,1
PTP4A3,Positive,1
PIP5K1A,unspecified,60
PITPNM1,unspecified,1
MTNR1A,Negative,3
AURKB,Positive,1
CYP11A1,unspecified,3
draA,unspecified,1
KRT10,Negative,1
TPRKB,unspecified,1
SLIT2,unspecified,1
KCNT1,Negative,4
C2ORF42,unspecified,1
ABCC9,unspecified,7
Somatostatin receptor,unspecified,1
Growth Hormone,unspecified,1
PCDH1,Positive,1
CA9,Negative,112
FXYD2,Negative,3
HIST1H2BK,unspecified,1
SLC19A3,Positive,1
MLNR,unspecified,2
COL4A1,unspecified,1
PKM,Positive,75
SLC22A8,unspecified,26
ADCY6,Positive,2
NDUFA11,Negative,2
PLCG1,Negative,5
HRH2,Positive,11
RIOK1,unspecified,60
CA1,unspecified,39
PKN2,Negative,87
HEXA,Positive,1
TNNC2,Positive,1
MT1A,unspecified,1
OXR,unspecified,1
PXN,Negative,1
proton pump inhibitor,unspecified,1
CHRNB4,Positive,11
ADRA2A,Positive,44
Farnesyl pyrophosphate synthase,unspecified,1
COQ8B,unspecified,64
LOR,unspecified,1
ALAS2,unspecified,1
RASD1,unspecified,1
HNF1A,Positive,1
PTGIR,unspecified,14
NCOA5,Positive,1
ADAM32,Positive,1
PSMD3,Negative,1
DSE,unspecified,1
CD40,Negative,1
MERTK,Positive,1
PLK,unspecified,4
CASP3,Positive,4
CYP51,Negative,7
PDLIM5,unspecified,1
BRI3BP,unspecified,1
BMP2,Positive,1
ASIC3,Negative,6
BIRC7,Negative,1
CAV1,Positive,1
GCGR,unspecified,3
GJC1,Negative,3
iNOS negative,unspecified,2
HIV Integrase,unspecified,1
ADGRL2,Positive,1
camC,unspecified,1
ELMOD3,Positive,1
ITGAL,Negative,1
CDK13,unspecified,56
CDK6,Negative,78
PRKD2,unspecified,60
PSMA4,Negative,1
IL,unspecified,6
TUBA1A,unspecified,36
GRM1,Negative,6
DAXX,unspecified,1
ACAT1,unspecified,1
DDC,Negative,6
SPHK2,Positive,1
ALDH5A1,unspecified,2
RAPGEF3,Negative,80
CYP2C18,Negative,2
SLC16A1,Positive,1
DYRK3,Negative,42
SGPL1,Negative,2
UGT1A4,Negative,12
"Carbonic Anhydrase Isozymes, CA IX",unspecified,4
GJD2,Negative,3
PDK,unspecified,5
PRKCI,Positive,1
MAPK10,unspecified,68
SIRT6,Negative,1
PIK3R3,Negative,10
DYRK4,Negative,1
CASP8,unspecified,2
PDE3,unspecified,1
FSTL1,unspecified,1
CTPS,unspecified,1
NEK2,Negative,93
GRWD1,Positive,1
GABBR2,Positive,4
PPRC1,Positive,1
ORM1,unspecified,4
katG,Negative,1
BBS2,unspecified,1
PDE5A,Negative,631
VD3 receptor,unspecified,1
MANEAL,unspecified,1
PUS7L,Positive,1
KCNMB1,unspecified,1
MAP2K6,Negative,61
NR5A1,unspecified,3
UGT3A1,unspecified,2
MTOR,unspecified,71
FOXJ1,unspecified,1
KALRN,unspecified,2
DRD4,Negative,36
CRABP1,Negative,2
LINC02210-CRHR1,unspecified,1
ADORA1,unspecified,657
steroid intermediate,unspecified,1
CCKBR,Negative,5
TSR1,Positive,1
XBP1,unspecified,1
MRAP2,unspecified,1
PDE3A,unspecified,9
CYP51A1,unspecified,3
HSPA8,Negative,4
PAH,Positive,3
BRINP2,Positive,1
EP300,Positive,3
SLC22A12,Negative,4
topisomerase II inhibitor,unspecified,4
FGFR,unspecified,11
VB,unspecified,16
CDK14,unspecified,60
ENC1,Positive,1
UGT1A3,unspecified,55
CD209,unspecified,1
HINT1,unspecified,1
TPMT,Negative,2
MTHFD1,Negative,2
ANG,Negative,1
IL18,Negative,1
SLC1A1,Positive,1
MAP2K7,Negative,60
POLR3G,Positive,1
DNMT1,Negative,15
POM121L8P,unspecified,1
ALOX5,Negative,103
ZFP574,Positive,1
GCG,unspecified,2
WNT3A,Negative,5
SLC1A1,unspecified,5
PurinergicP2X2/3,unspecified,1
PTGES,Negative,17
LEMD2,unspecified,1
IMPDH,unspecified,2
EML3,Positive,1
CYP4A11,Negative,1
PSMC5,Negative,1
AGXT2,unspecified,2
MYO5A,Positive,1
ANGPT2,Positive,1
GSG2,Negative,60
EPHB1,Negative,61
DAGLB,Negative,1
GABRG2,unspecified,37
MGST3,Positive,1
KCNH4,Negative,4
Peroxiredoxin-5,unspecified,1
insect juvenile hormone growth regulator,unspecified,1
OBP3,unspecified,2
CLCNKA,Negative,1
"Cholinergic, Nicotinic Alpha6",unspecified,3
CXCR2,unspecified,616
CAMK2B,unspecified,107
CCNE1,Positive,1
PHB2,unspecified,2
NCF1,unspecified,1
RRAGD,unspecified,1
TRAP1,unspecified,4
HIPK1,unspecified,56
ACVR1,Negative,2
PTPN14,Positive,1
Adrenodoxin,unspecified,1
CIT,Negative,1
RAB9A,unspecified,1
SLC10A1,Negative,21
ATR,unspecified,1
eIF-2beta,unspecified,1
F2RL3,Negative,1
GRM7,Positive,4
CACNG8,unspecified,2
ACE,Negative,31
NDUFAF4,Negative,2
MMP10,unspecified,1
PANK1,Positive,1
Mast/stem cell GFR Kit,unspecified,3
PARP1,Negative,22
SULT2A2,Positive,1
PRKX,Negative,64
SUN1,unspecified,1
SFN,Negative,1
KMT2A,Positive,1
GSK3B,Negative,135
RRN3,Positive,1
DNMT3L,Negative,2
ATOX1,unspecified,2
pbp1b,unspecified,5
LHCGR,Negative,3
PRKCD,Negative,78
NGFR,unspecified,1
KCNJ8,Negative,3
PRKACG,Negative,18
PUS3,Positive,1
KAT2B,Positive,1
GLRA3,Negative,5
INPPL1,Positive,1
SPG7,unspecified,1
DECR2,Positive,1
Serine/threonine kinase 3 mouse,unspecified,12
CA3,unspecified,4
MYLK2,Negative,1
WEE2,unspecified,56
CYTH2,Negative,1
AGPS,Positive,1
DDAH1,unspecified,1
beta-glucosidase,unspecified,1
PRKAG3,Positive,3
CHRNA1,Negative,18
SCGB2A1,Positive,1
CHRNG,Positive,5
NEURL2,Positive,1
CYP2B10,Positive,1
RPS27P29,unspecified,1
DDIT3,unspecified,6
APH1B,unspecified,5
RCE1,Negative,2
DDX39,unspecified,1
GJA10,Negative,3
ATF1,unspecified,2
IGF2-AS,unspecified,1
CCNK,Negative,1
SUDS3,Positive,1
HNF4A,Positive,1
BCL6,Positive,1
SCNN1A,unspecified,7
HADH,Positive,1
CLK3,Negative,69
PLA2G2F,Negative,1
DRD3,Positive,28
SLC22A2,Negative,90
SLCO2B1,unspecified,3
SLC5A7,unspecified,1
PTK2,unspecified,71
methyl isothiocyanate source,unspecified,1
LRRK2,unspecified,57
AKR1C2,unspecified,3
CDK8,unspecified,60
WNK2,Negative,59
SLCO1A2,unspecified,10
RHCG,unspecified,1
GRIN1,unspecified,19
GNAS,Negative,94
pyp,Negative,1
SLFN11,unspecified,1
PPAR,unspecified,27
PTPN9,Negative,1
JAK1,unspecified,109
PSAT1,unspecified,1
STK10,Negative,61
SLC6A1,unspecified,4
ERG11,Negative,12
GCNA,unspecified,1
CES,unspecified,1
ROS1,unspecified,64
topoisomerase II,unspecified,1
RAPGEF4,Negative,114
GHRHR,unspecified,2
TRIB1,unspecified,1
COMMD9,unspecified,1
PPARD,Negative,473
RND3,Positive,1
PASK,Negative,63
PRKAA1,Negative,67
CDC42BPB,unspecified,60
HTR5B,Negative,7
LY75,Positive,1
LRP5L,unspecified,1
JUND,Positive,1
LGALS7,Negative,1
CHL1,Positive,1
IRAK4,Negative,64
TDO2,unspecified,2
SLC51B,unspecified,3
Taste receptor,unspecified,1
PRKCQ,Positive,1
SSH1,Positive,1
ADR,unspecified,110
HCRTR2,unspecified,3
HIF1AN,Negative,3
MT3,Negative,1
UNKL,unspecified,1
GABA A Alpha5m8Beta2Gamma2,unspecified,1
TMCO6,Positive,1
POLN,Negative,1
ORM2,unspecified,5
IK1,unspecified,2
TMP1,unspecified,1
CzcO-like,unspecified,1
COL5A1,Positive,1
SUPT4H1,unspecified,2
SLC5A6,unspecified,3
IFNG,unspecified,4
TSEN54,Positive,1
metabotropic glutamate 5a,unspecified,3
PDK1,unspecified,7
NPY4R,unspecified,1
MT1,Positive,1
HCN2,unspecified,1
GPR18,Negative,1
SCN1A,unspecified,28
MAP4K5,unspecified,68
MAPK13,Negative,107
MUC5AC mucin,unspecified,1
GMDS,unspecified,2
IL12B,Negative,3
TYMP,Negative,2
LIPA,Negative,1
DOPEY2,Positive,1
CCND3,Negative,60
AKR1C3,Negative,22
HHIP,unspecified,1
NR1H4,unspecified,8
PDE1C,Positive,1
FFAR2,Positive,4
LMO4,Positive,1
FZD1,Positive,5
PDK3,Negative,1
SLC22A21,Positive,1
ChK,unspecified,2
PTPN11,Negative,8
HRH3,Negative,11
MST1R,Negative,68
UBN2,Positive,1
Ret proto-oncogene,unspecified,1
BRCA1,unspecified,2
CYCS,Positive,2
OPRM1,unspecified,649
alkylating agent,unspecified,1
GLI1,Negative,6
mtnN,unspecified,1
RAB40A,unspecified,1
BCL2L2,Negative,2
GLA,unspecified,1
HLX,Positive,1
FGF1,Negative,1
NR1H5,Positive,1
GJB5,Negative,3
ADCY9,unspecified,1
ARFGAP1,Negative,2
MAFA,unspecified,1
KCNJ10,unspecified,7
INSIG1,unspecified,1
OXSR1,unspecified,99
metabotropic glutamate 5b,unspecified,1
Histamine H2-Gs alpha S,unspecified,1
SDCCAG8,Positive,1
KDR,Positive,7
CAVIN3,Positive,1
KCNS3,Negative,4
ANKEF1,Positive,1
OPIATE Sigma,unspecified,4
GAMT,Negative,2
FBXO8,Positive,1
CDK4,Negative,21
MMP12,Negative,13
CRK,Negative,1
CACNA1B,Negative,12
SIGMAR1,Negative,10
RNPEPL1,Negative,1
GJA4,Negative,3
SELL,Negative,8
FOXA1,Positive,1
PTPase,unspecified,1
EPHA6,unspecified,68
MCHR1,unspecified,1
LTK,Negative,4
CERK,Positive,1
FAM46B,unspecified,1
STIL,Positive,1
TUBA1C,Positive,3
RAB12,unspecified,1
ITGAV|ITGB3,Negative,1
radical polymerization,unspecified,1
KLF4,unspecified,2
NPC1L1,unspecified,3
GRWD1,unspecified,1
protease,unspecified,2
SIN3B,unspecified,1
OPRM1,Positive,35
CRYAB,unspecified,1
CA1,Negative,165
DISC1,unspecified,1
MMP,unspecified,10
CXCR1,unspecified,4
DDAH1,Negative,3
SLC18A1,Negative,3
OPIATE Mu 2,unspecified,2
B3GNT9,Positive,1
TMEM128,Positive,1
LOC400927-CSNK1E,Negative,3
ADA,Negative,5
chelator,unspecified,11
COQ8A,unspecified,60
GRM6,Negative,5
RBM18,unspecified,1
ksi,unspecified,1
ROCK2,Negative,107
EGFR,Positive,6
HOXA10,unspecified,2
SLC25A6,unspecified,1
AGTR1,Negative,22
Microtuble,unspecified,1
ADCY6,unspecified,1
TP53,Positive,215
LPAR3,unspecified,1
CDC42BPA,unspecified,64
MAP kinase inhibitor,unspecified,1
SLC22A1,Negative,198
LIG1,Negative,1
MED27,Positive,1
MAPKAPK2,Negative,103
NDUFB1,Negative,2
PRKCD,Positive,3
ITGB3,Negative,9
ATP6V0D1,unspecified,1
PDE3B,Negative,23
SCN9A,Negative,54
SCNN1B,unspecified,3
DRD1,unspecified,683
"SYK, Casein kinase II",unspecified,1
P4HA1,unspecified,1
BCAR1,unspecified,1
IPO7,unspecified,2
CHEK1,Negative,105
PCTAIRE protein kinase 1,unspecified,12
DNAJB1,unspecified,1
THRA,Positive,7
TACC3,unspecified,1
CCR1,Positive,1
STAT6,Positive,14
BRF2,unspecified,1
rpsH,unspecified,1
SAT1,Negative,4
ACACA,unspecified,4
APBB1IP,Positive,1
IL18R1,Positive,1
CART,unspecified,3
NF1,unspecified,2
TpoR,unspecified,2
HDAC7,Negative,61
COL12A1,unspecified,1
GHRH,Positive,2
FOXM1,unspecified,1
VIPR1,unspecified,612
KCNQ5,Negative,6
HSPA2,Positive,1
PIK3C2B,unspecified,56
ftsI,Negative,4
GRIK4,Negative,3
CDH5,unspecified,1
TAOK1,unspecified,56
TRPV1,Positive,26
DRD4,unspecified,659
CREB1,Positive,1
EDNRA,Positive,4
RYR2,Negative,2
GRIK5,unspecified,5
CEBPA,Positive,1
5-HT4b,unspecified,3
HBB,unspecified,45
PDGFRB,Negative,102
SERPINC1,Negative,1
CSNK2B,Negative,103
DHFR,unspecified,8
CIDEA,Positive,1
RAD52,Negative,25
STAT3,unspecified,4
TP63,unspecified,2
FPR1,Negative,3
TF,Positive,1
JAK3,unspecified,62
RNASE1,Negative,1
CSNK2A2,Positive,1
MEGF8,Positive,1
CGA,Positive,103
KLK7,Positive,1
APAF1,Positive,1
SLC51A,unspecified,3
ABCC5,Negative,16
SYT12,Positive,1
HSD17B10,Negative,451
UGT1A7,Negative,8
UBE2N,Negative,22
FRG1,unspecified,1
ribosome,unspecified,1
RORC,unspecified,4
rpsL,unspecified,6
IMPDH1,Positive,2
BCL2,Positive,1
RSAD1,Positive,1
MAPK1,unspecified,83
NTSR1,unspecified,3
PREP,Negative,8
SLC5A3,Negative,1
ALPL,unspecified,14
PNMT,Negative,2
MET,Negative,98
"Arginase-1,  CA 2, Catenin beta-1,  Sulfoxide",unspecified,1
PRODH,unspecified,1
Protein S100,unspecified,1
DRD5,Positive,13
p38 MAPK,unspecified,8
CDK11B,unspecified,60
ARRB2,Positive,2
GSTA4,Negative,3
ERBB2,unspecified,76
ABCC8,Negative,11
lfrR,unspecified,1
SLC1A3,unspecified,5
PROC,unspecified,2
GJB3,unspecified,1
UBE2Z,Positive,1
REL,unspecified,2
ASIC1,Negative,7
Sodium/hydrogen exchanger,unspecified,1
WNK1,Negative,1
MAP3K20,Negative,1
LPL,Negative,1
ANO4,Positive,1
CAMK1D,Negative,60
PTGER3,Negative,8
LGALS1,Negative,3
HCN2,Negative,3
RXFP2,Positive,3
TTC29,Positive,1
CS,unspecified,1
PML,Positive,1
FAM181A,Positive,1
WNT7A,Positive,1
TSSK1B,unspecified,60
EFNA1,Positive,1
HCAR2,Positive,13
PLA2G3,Negative,1
microtubule disruptor,unspecified,2
GBP4,unspecified,1
5-HT7b,unspecified,7
SRRM1,Positive,1
LOC100912604,unspecified,1
TBKBP1,unspecified,1
topisomerase I inhibitor,unspecified,1
TNIP1,Positive,1
ABCB11,Positive,3
BCR/ABL fusion,Negative,1
ABCG2,unspecified,10
JAG2,unspecified,1
KMT2C,Positive,1
PNLIP,Negative,4
antibiotic cephalosporin,unspecified,35
HTR1D,unspecified,78
LTF,unspecified,1
REL,Negative,1
"all-trans-retinoic acid, atRA",unspecified,1
MAPK14,Negative,734
TNS2,Positive,1
ND5,Negative,1
INS,Negative,1
metal chelator,unspecified,2
CA1,Positive,20
GJD3,Negative,3
IBTK,Positive,1
adrenergic,unspecified,7
HCN4,Negative,6
NAT14,unspecified,1
PRKCB,Positive,2
HRH2,unspecified,639
IL1A,unspecified,1
SLC18A1,unspecified,1
Nucleotide and its analogues,unspecified,1
SLC22A8,Positive,3
CAMK4,Negative,65
TRPM2,Negative,8
P2RX3,Positive,1
USP13,Positive,1
UGT1A4,Positive,1
RAB11FIP4,unspecified,1
ERC2,Positive,1
SPSB2,unspecified,4
TGFBR1,unspecified,66
G6PDX,Positive,1
TUBA3E,Negative,19
SE,unspecified,1
FZD7,Positive,1
CDAN1,Positive,1
SLU7,Positive,1
GP9,unspecified,1
PLA2G1B,Negative,25
TNK2,unspecified,60
NDUFA12,Negative,2
CRAT,Positive,3
EPHX1,unspecified,5
LIM2,Positive,1
adenosine reuptake inhibitor,unspecified,1
PDS5A,Positive,1
BHMT2,Positive,1
PTGER4,Positive,5
CACNA1C,Negative,93
ACOX1,unspecified,1
CYP2A2,Negative,1
IQSEC1,Positive,1
KCND2,Negative,7
pigment,unspecified,1
CCR2,Negative,4
CHRNA3,unspecified,18
CDK5,unspecified,68
NCEH1,unspecified,1
PSAT1,Positive,1
P2RX5,Positive,1
GHSR,Positive,4
PDE6C,Negative,7
BRD7,Positive,1
DCTPP1,Negative,1
UBA1,Negative,1
HTR2C,unspecified,690
CEBPB,unspecified,3
ARSA,unspecified,277
Glutamate-Kainate,unspecified,5
GLRA1,unspecified,623
IGF1,unspecified,3
CD47,unspecified,1
PPAT,Negative,2
RGS7,Negative,2
BCAR1,Positive,2
AGTR1,unspecified,11
FAS,unspecified,2
HIST1H3B,Positive,1
MMACHC,Positive,1
PSPN,unspecified,1
FAS,Positive,3
EGR2,unspecified,1
vitamin E,unspecified,1
ABCB4,Positive,1
STK11,Negative,59
ABCG1,unspecified,2
GCC1,unspecified,1
ODC1,Negative,9
MAPK8IP1,Positive,1
GCAT,unspecified,1
TTK,Negative,6
SLC6A9,Negative,3
TIMM9,Positive,1
AKR1C1,Negative,14
NBN,Positive,1
CSNK1G1,Negative,63
ATP6V1G1,unspecified,1
HARS,unspecified,1
"GABA, Chloride, TBOB",unspecified,2
GEM,unspecified,1
SLC46A1,Negative,5
GAMT,unspecified,1
CHUK,Negative,71
CSNK1G3,Negative,61
TLR2,unspecified,2
PDPK,unspecified,1
HPSE,unspecified,3
CASP2,Negative,1
ABCD3,Positive,1
PRKAA2,Positive,10
GOT1,unspecified,1
HTR3B|HTR3A,Negative,9
PFF0160c,unspecified,1
PDPN,Positive,1
FABP2,Negative,1
ESR1,unspecified,693
DUSP5,unspecified,1
PAK5,Negative,90
TUBA4A,Negative,19
ND,unspecified,2
RSPH1,Positive,1
HSPB6,Positive,1
fluorescent,unspecified,11
SLC29A3,Positive,1
CTSA,Negative,1
Pannexin,unspecified,1
MBD4,Positive,1
FOXO1,unspecified,2
SLC6A3,unspecified,667
BCL2,Negative,10
GSTA4,unspecified,2
GNMT,Negative,1
CASR,unspecified,6
MRGPRX1,Positive,1
BBOX1,Positive,2
STK16,Positive,1
UGT1A10,Negative,12
CCL20,Positive,1
RPS6KA4,unspecified,64
folP1,unspecified,1
metabotropic glutamate 2/3,unspecified,4
ACE,Positive,1
USP36,Positive,1
PLVAP,Positive,1
FCAR,unspecified,1
GABBR1,Positive,4
PSMB6,Negative,1
Plasmodium falciparum sarcoplasmic/endoplasmi,unspecified,1
ADH1A,unspecified,1
MAP4K4,Negative,6
GRK6,unspecified,1
PRSS8,unspecified,1
STK35,unspecified,56
NUP214,Positive,1
CPS1,unspecified,1
GRAMD2B,Positive,1
F12,unspecified,4
antibacteria,unspecified,9
SCN7A,unspecified,1
FLT4,Negative,97
SLC7A11,Positive,1
RRM2,Negative,6
TERT,Positive,2
GBA2,Negative,3
ADRAxA [ ADRA1A ADRA2A ],unspecified,1
"raf, VEGFR, PDGFR",unspecified,1
SLC2A2,unspecified,1
GABRB1,Negative,29
HDAC9,Positive,2
ADI1,unspecified,2
P2RY4,Negative,3
ACE2,Negative,1
beta-amyloid,unspecified,3
NTSR2,Positive,2
PIP5K1C,Negative,1
RARA RARB RARG,unspecified,2
TTLL4,Positive,1
SPINT2,Positive,1
PIK3CA,unspecified,63
APOBEC3A_B,Negative,4
MCHR1,Positive,3
5-HT1,unspecified,13
CYP24A1,Negative,3
GABRA1,Negative,34
CHRNG,Negative,13
FOS,unspecified,19
GCK,Negative,1
TUBB1,Positive,3
ZBTB9,Positive,1
HMOX1,Negative,1
PKN1,Negative,2
KIF4A,Negative,2
CASQ2,unspecified,1
SRD5A1,unspecified,3
MARK2,Negative,63
fusA,Negative,1
SULT1C2,unspecified,1
PNMA2,unspecified,1
TSHR,Negative,10
Xanthine Oxidase Inhibitor,unspecified,1
histone methyltransferase,unspecified,6
SLCO1A5,Negative,17
ANO1,Negative,4
ATAD2,unspecified,8
FOS,Positive,3
PAM,Negative,7
LRRC4B,Positive,1
CA14,Negative,76
NTRK2,unspecified,65
ALDH1A1,Positive,2
ERBB3,Negative,15
RARG,unspecified,10
ARAF,Negative,1
DMBT1,unspecified,1
EPHA10,Negative,1
CALCRL,Negative,3
CCDC94,unspecified,1
RYR3,Negative,2
DEF8,Positive,1
DPEP1,unspecified,3
PDE6G,unspecified,2
CXCR4,Positive,1
SLC9A3R2,unspecified,1
Thymidylate Synthase,unspecified,2
TUBA4A,Positive,3
LINC01554,unspecified,1
cysteine protease,unspecified,1
IL10,unspecified,2
TP53I3,unspecified,1
CACNA1S,Negative,19
HTR1A,unspecified,137
CCNH,Negative,62
ENPP3,Negative,1
ZCCHC11,Positive,1
NAT2,Negative,1
NR5A1,Positive,2
DNMT3B,unspecified,1
SLC22A7,Negative,38
TLR4,Negative,2
TRPV2,unspecified,1
DEGS1,Negative,2
EPHX1,Positive,4
FAM210A,unspecified,1
JAK3,Negative,78
WEE1,Negative,1
EPHX2,Negative,26
MTNR1B,unspecified,6
NUAK2,unspecified,60
HBB,Positive,1
QPRT,unspecified,1
CA4,Positive,13
CD55,unspecified,1
OCEL1,Positive,1
HDAC8,Negative,65
IL6RA,Negative,1
KEAP1,Positive,3
Amino Acids and Derivatives,unspecified,14
MIDN,unspecified,1
PPOX,Negative,1
MAP2K4,Negative,4
MAPKAPK5,unspecified,60
ROCK1,unspecified,58
DAND5,Positive,1
PIP4K2A,unspecified,1
TA1,unspecified,4
TS,unspecified,7
arabinosyltransferase,unspecified,1
DRD1 DRD2 DRD3 HTR2A HTR1A HRH1 ADRA1A ADRA2A,unspecified,1
RBM12,Positive,1
TNFRSF21,Positive,1
CD40LG,Negative,1
ENTPD8,unspecified,1
ADRM1,Negative,1
ALDH1A1,Negative,885
GRIK1,Positive,1
TRHR,Positive,3
MGAM,Negative,10
PRKCH,Negative,73
