target,mode,count
ST3GAL5,Negative,1
PRKAR1A,Negative,2
MAGED4B,unspecified,1
SLC9A5,Negative,1
SIK3,unspecified,58
root and shoot disruptor,unspecified,1
CDH4,unspecified,1
ADCY5,Negative,7
GPR39,Positive,1
PIM2,unspecified,134
EIF2AK2,Negative,10
METTL1,unspecified,1
MAD2L1,unspecified,1
NOX1,Negative,43
RPL37,Negative,1
RAB40A,unspecified,1
GSTO1,unspecified,1
FES,Negative,108
PRKCA,Negative,943
GANAB,Negative,1
GPR12,Positive,1
TNFRSF4,unspecified,1
FECH,Negative,2
GPR17,Negative,3
MAP2K6,Negative,98
OAT,unspecified,1
NXT2,unspecified,1
5-HT7L,unspecified,11
PROX1,Positive,1
GGPS1,unspecified,2
Thrombopoiesis,unspecified,1
HTR5B,unspecified,7
CALCRL|RAMP2,Positive,1
SLC6A3,unspecified,915
Iks,unspecified,5
ENPPx,unspecified,1
PCED1B,Positive,1
SLC25A42,unspecified,1
DGKH,Positive,1
CXCL8,unspecified,9
ABCC4,Negative,49
PPAT,Negative,2
angiotensin,unspecified,3
VCP,Negative,8
ompC,unspecified,1
"Dihyrofolate Reductase, DHFR",unspecified,1
KCNJ13,Negative,1
PLA2G4B,Negative,1
PRKAG3,Positive,3
SLC6A19,Negative,2
SUDS3,Positive,1
IL1R1,unspecified,1
TLK2,unspecified,66
VEGF A,unspecified,1
STAR,unspecified,7
ADCY8,Negative,2
BECN1,unspecified,4
GRIN2A,unspecified,106
TSSK3,Negative,2
DDX25,Positive,1
LCT,Negative,3
PRMT1,unspecified,6
IMPDH,unspecified,2
PDE4D,Negative,74
STAT6,unspecified,13
ERK,unspecified,2
KCNK5,Positive,1
ACE2,Negative,2
HDAC5,Negative,152
SIRT3,Negative,28
KRT10,Negative,1
HMGCR,Negative,770
DUSP13,Negative,1
MOK,Negative,1
CA3,Positive,17
GCLM,unspecified,3
GABA A Alpha2Beta1Gamma2,unspecified,4
rplJ,unspecified,1
PDE3A,unspecified,19
KCNJ6,Negative,16
PAQR7,Positive,1
ADPRHL2,Positive,1
SLC1A2,Negative,5
NR4A1,unspecified,11
PRKG1,Negative,110
SMO,Positive,1
RPS6KA4,Negative,110
IKBKG,Negative,6
CXCL8,Positive,293
TRPV6,Positive,4
SDR39U1,Positive,1
CAPN7,Positive,1
COQ3,Positive,1
LPAR3,Positive,4
CDC42BPA,Positive,1
DGAT2,Negative,3
RPL23,unspecified,1
MGST2,unspecified,1
SERPIND1,Negative,1
vatD,Negative,1
SIRT1,unspecified,5
NEURL2,Positive,1
FOSL2,Positive,1
GABRR2,Negative,6
PORCN,Negative,2
SLC22A4,unspecified,1
IDH2,unspecified,1
Stathmin-4,unspecified,1
TAS1R2,unspecified,2
CPOX,Positive,2
RAB9,Positive,1
PTGES3,unspecified,1
metal chelator,unspecified,4
ADH5,Negative,4
ARNTL,unspecified,1
PAK1IP1,Positive,1
KCNK13,Negative,1
HCN2,Positive,2
POLD3,Negative,1
AGTR1B,Negative,11
MYLIP,unspecified,1
NPLOC4,unspecified,1
INHA,Negative,5
CALCA,unspecified,3
SSTR4,Negative,5
H19,Positive,1
OR51E2,Positive,1
PNP,Negative,22
HRH4,Negative,22
MKNK1,Negative,70
FABP1,Positive,1
"Anandamid membrane transporter, AMT",unspecified,1
P2RY6,Positive,9
STAT4,unspecified,2
OGDH,unspecified,1
HSP90AA1,Negative,191
LIPG,Negative,12
DCXR,unspecified,3
rplJ,Negative,4
WFS1,Positive,1
NREP,Positive,1
rpoB,unspecified,1
VIPR1,Positive,2
HTR2C,Negative,129
GABRG1,Positive,71
BBS9,Positive,1
BAK1,Negative,1
GPN2,Positive,1
AGRP,Negative,1
Ito,unspecified,1
CHRNA2,Positive,8
CALCRL|RAMP1,Negative,1
MDM2,unspecified,17
APN,unspecified,2
HSD17B12,Positive,1
fabB,Negative,3
TUBB1,Positive,3
SPTBN2,Positive,1
UPF1,unspecified,1
TUBA1B,Positive,3
ACSM3,Positive,1
PAEP,Negative,1
PIK3CB,Negative,49
SLC51B,Positive,4
AKR1C14,unspecified,2
FLT1,Negative,152
HNRNPH1,unspecified,2
KCND2,Negative,12
CYTH2,Negative,3
PTGR1,unspecified,4
BRPF1,unspecified,4
FOXA1,Positive,1
KCNMA1,Negative,5
mmaA2,Negative,1
thyroid,unspecified,1
MME,unspecified,3
SLC6A2,unspecified,812
MAGOH,unspecified,1
mGluR,unspecified,1
TESK2,unspecified,1
MMP26,Negative,2
NPPA,unspecified,2
TUFM,unspecified,1
KANK1,Positive,1
TAC1,Positive,1
PTGS1,unspecified,60
APOD,unspecified,2
STAT5A,Negative,4
MAPK14,Positive,7
5-HT7b,unspecified,11
KCNN3,unspecified,7
PIR,Positive,1
QRFPR,unspecified,1
FASL,Positive,1
Adrenergic Alpha,unspecified,47
KHDRBS3,unspecified,1
PTGS2,Negative,940
TMEM97,Positive,1
CYLC1,Positive,1
SPECC1L,Positive,1
ACLY,unspecified,3
POLN,Negative,2
SLU7,unspecified,1
SULF2,Positive,1
folP1,unspecified,1
ADCYAP1R1,Positive,1
KLHL22,unspecified,1
NQO1,Positive,31
FGF19,Positive,3
PSMD1,Negative,2
VKORC1,unspecified,7
PEX1,Positive,1
GRIA2,Negative,20
ZFP446,Positive,1
CRHR1,Negative,12
PPARD,Positive,1110
PTGR2,unspecified,2
FUT1,Positive,1
OLFR73,Positive,6
HTR5A,Negative,35
CDK18,unspecified,62
ZP2,Positive,1
ADRA1A,unspecified,874
GUSB,unspecified,1
MARK3,Negative,72
STAR,Negative,1
CBLB,Positive,1
ZDHHC5,Positive,1
DNAJC7,unspecified,1
P2RY2,Negative,14
CHRNA10,Negative,10
TNIK,unspecified,130
TAP2,unspecified,1
catalase-peroxidase,unspecified,3
RXRA,unspecified,45
MINDY1,Positive,1
FAM181A,Positive,1
C5AR1,Positive,9
CRIP1,unspecified,1
ULK3,Negative,92
SLC38A3,unspecified,3
EGLN3,Negative,10
PLCL1,unspecified,1
ASPDH,unspecified,1
CHRM2,Positive,36
NR1I2,Negative,14
METTL1,Positive,1
MAPK8IP1,Positive,1
HSPA1A,unspecified,1
ACAT1,Negative,3
PHOSPHO2,unspecified,1
KIF11,Negative,59
NFE2L2,unspecified,19
BMX,unspecified,71
SGO2,Positive,1
SPHK2,Negative,19
ZNF624,Positive,1
Nitrogen oxide synthase - neuronal,unspecified,2
CE,unspecified,1
DTYMK,unspecified,3
MBIP,Positive,1
TRP/TRPV Channel,unspecified,7
GPRIN2,unspecified,1
ACSL1,Positive,1
HFE2,Positive,1
KCNJ12,unspecified,3
GSDMC,unspecified,1
SLC5A11,Negative,1
HDAC4,unspecified,6
ORAI3,Negative,10
SDHD,unspecified,2
LHCGR,unspecified,6
KCNV2,Negative,8
Tyk,unspecified,2
CPNE9,Positive,1
SLC17A9,Negative,1
SLCO1A4,unspecified,2
CXCL12,Negative,3
NPEPL1,unspecified,1
MAPKAPK2,Negative,164
PDGFB,Positive,1
IFIT1,Positive,1
MCHR1,Negative,8
CRHR1,Positive,3
MAP3K9,Negative,97
GNAQ,Negative,1
CCR1,Negative,5
SLK,Negative,1
P2RY2,Positive,12
CD86,Positive,1
CYP3A7,Positive,1
HAO1,unspecified,1
NRAS,Negative,1
PKIB,Positive,1
Norepinephrine transporter,unspecified,92
WARS2,Negative,1
Survivin,unspecified,1
AChR,unspecified,105
AR active,unspecified,1
STAT1,unspecified,1
PRKCD,Negative,128
ESRRG,Negative,6
V-abl Abelson murine leukemia viral oncogene ,unspecified,1
PPARD,Negative,1247
USP21,Positive,1
LCK,Negative,946
ATP1A4,Negative,7
VDR,unspecified,17
SUV39H1,Negative,2
endopeptidase,unspecified,1
CYP3A43,unspecified,1
SLC12A5,unspecified,2
VIPR2,Negative,2
fluorescent,unspecified,22
CEMIP,unspecified,1
CACNA2D4,unspecified,3
PSMA5,Negative,2
GPKOW,unspecified,1
TLR2,unspecified,2
WSB1,Positive,1
CD28,Positive,2
NDUFAB1,Negative,2
RUVBL2,unspecified,1
NFKB1,unspecified,117
RERE,Positive,1
G0S2,Positive,1
B4GALT4,Positive,1
RNA polymerase,unspecified,2
CSF2RA,Negative,1
CKM,unspecified,8
corticosteroid-binding globulin,unspecified,1
VB2,unspecified,2
PDIA3,unspecified,4
HAT1,Negative,1
GAA,Positive,394
AKR1C3,unspecified,4
CD36,Positive,2
PLAP,unspecified,1
antibacterial,unspecified,356
TAOK3,Negative,92
PORCN,unspecified,1
PRKAR1A,unspecified,2
CHURC1-FNTB,Negative,21
PDE2A,unspecified,4
FOXB1,unspecified,1
PTAFR,Positive,2
WDR73,Positive,1
FITM2,Positive,1
ITGA4,unspecified,5
NMB,unspecified,1
MAP3K4,unspecified,67
COL1A2,unspecified,2
NCEH1,unspecified,2
"LDL,VLDL",unspecified,1
ANXA2R,unspecified,1
PPP5C,Negative,2
RNF14,unspecified,1
IGF-1R,unspecified,4
HER,unspecified,1
MAOA,Positive,3
FDFT1,Negative,11
BCL2L2,Negative,3
HDAC8,Positive,4
HEXIM1,unspecified,1
XPNPEP1,Negative,2
ALB,unspecified,312
DHOase,unspecified,1
AKAP1,unspecified,1
FGF1,Negative,1
OR5K1,Negative,22
DDO,Positive,1
gap junction,unspecified,2
TMIGD3,Negative,21
METAP1,unspecified,1
TUBB2B,Positive,3
NFKBIA,Positive,8
GH1,Positive,1
CYP17A1,Negative,64
ADRA1B,unspecified,104
electron transport inhibition,unspecified,1
Phosphodiesterase 5,unspecified,3
ROS1,Negative,110
MYBL1,Positive,1
GJC2,Negative,4
CSTA,Positive,1
STK17B,Negative,3
reactive,unspecified,2
ND4L,Negative,1
PI3K,unspecified,24
photoreactive,unspecified,1
CDK11B,unspecified,62
CACNA2D,unspecified,1
nitrovasodilator,unspecified,1
KLK1,Negative,6
PDE3 PDE4,unspecified,1
GRM2,Positive,13
BCHE,Negative,236
MC4R,Positive,17
PAFR,unspecified,1
KCNQ4,Negative,12
IBTK,Positive,1
NPR3,Negative,1
GPR109B,unspecified,1
MPO,Negative,17
EDNRA,Negative,37
Gglucocorticoid,unspecified,1
HOXD11,Positive,1
PRKAR2B,Negative,1
HTR3B,unspecified,37
ADRA2B,Negative,63
CDK11B,Negative,5
RASD1,unspecified,1
Dopamine D2A,unspecified,5
APAF1,unspecified,31
HTR2C,unspecified,980
ARID2,Positive,1
REL,unspecified,3
parE,unspecified,1
BCL2L1,Negative,24
MAML2,Positive,1
CNMD,unspecified,1
TRPA1,unspecified,4
LIPE,Positive,1
INS1,Positive,1
Vcam,unspecified,1
KLC3,unspecified,1
RNF44,Positive,1
EPHB2,Negative,109
GIPR,Positive,1
BLVRA,Negative,1
GABA A Alpha5m10Beta2Gamma2,unspecified,2
ADH6,Negative,4
SELENBP1,unspecified,2
STS,Negative,12
ABL1,unspecified,79
SGSM2,Positive,1
SCD,unspecified,1
ALDH1B1,Negative,4
CHGA,unspecified,1
HIPK4,Negative,15
TMEM184A,Positive,1
HSPH1,unspecified,1
CACNG6,Negative,2
SLC19A1,unspecified,5
BCHE,unspecified,19
TRIM27,Positive,1
CRABP2,unspecified,4
TRHR2,Positive,2
GRK7,Negative,104
GP9,unspecified,1
CKB,unspecified,7
APBB1IP,Positive,1
SLC6A13,unspecified,4
SSTR1,unspecified,6
bile modulator,unspecified,1
PIK3CA,unspecified,66
CAMKK2,unspecified,133
CALCB,unspecified,1
PRKAB1,Negative,103
CDK3,unspecified,62
ND6,Negative,1
CACNG7,Negative,2
DES,unspecified,1
FGFR3,Negative,139
PLCG2,Negative,3
NLRP3,Positive,1
MCM7,unspecified,1
GPD1,Negative,1
Sirtuin,unspecified,4
HSPB8,Positive,1
CREB1,unspecified,13
FRK,Negative,110
BCAT1,unspecified,3
HTR7,unspecified,149
ADCY,unspecified,1
IL6,Positive,4
DNAJC16,Positive,1
ABCC6,Negative,7
PDE5A,Positive,2
KCNS3,Negative,8
RYR1,unspecified,6
TNFRSF1A,Negative,2
GBA3,Negative,4
HUNK,unspecified,58
POLD1,Negative,9
SRRM1,Positive,1
VHL,unspecified,7
HNF4A,Positive,8
FLT1,unspecified,806
SLC2A1,unspecified,3
TNFRSF10B,Positive,5
IL receptor,unspecified,3
SQLE,Negative,11
HSD17B1,unspecified,6
AIP,unspecified,3
GABRA4,Negative,142
HD,Positive,1
Adrenaline alpha2,unspecified,1
HTR3D,Positive,2
EPHA3,unspecified,71
RB1,Negative,2
UGDH,unspecified,1
hydroxylapatite,unspecified,1
KCNQ4,Positive,3
OPTN,Positive,1
CXCR2,Negative,25
ZNF185,unspecified,1
CDK9,Negative,109
PARP1,unspecified,17
VDR,Positive,239
CDKN1A,unspecified,12
RSAD1,Positive,1
vitamin K analog,unspecified,1
PROK2,unspecified,1
PAK5,unspecified,130
HDAC6,Positive,4
AADAC,Positive,1
MUC1,unspecified,1
TYMS,Positive,1
PARP14,unspecified,2
EIF4H,Negative,2
KDR,Negative,232
UCP1,unspecified,1
BDKRB1,Negative,5
SPTLC1,Negative,1
CPNE1,unspecified,1
KCNN2,Positive,6
TYRO3,Negative,107
NR1H3,Negative,7
FAHD1,Positive,1
MGLL,unspecified,38
HSD3B2,Negative,1
GRPR,Negative,2
RAR,unspecified,2
TUBB4B,unspecified,13
PBLD,Positive,1
Nucleoside Antimetabolite/Analogue,unspecified,7
FLG,Negative,1
TACR3,Positive,1
USP18,Negative,1
Cystine Cleavage,unspecified,1
CCND3,Negative,93
AQP1,Positive,1
PDK1,unspecified,7
CYP2F1,Negative,2
KCNS1,Negative,8
Dual-specificity tyrosine-(Y)-phosphorylation,unspecified,3
VEGFA,Positive,3
CMKLR1,Negative,1
MIR26A1,unspecified,1
PTK2,Negative,116
RARRES1,Positive,1
STK3,Negative,143
iNOS,unspecified,1
MCOLN3,Positive,7
CIRBP,unspecified,1
iNOS negative,unspecified,2
amino acid synthesis inhibition,unspecified,1
LY6D,Positive,1
AKT1,Positive,7
KDM3B,Negative,1
CHRNA10,Positive,3
CPT,unspecified,1
POLD1,unspecified,1
ABCC3,Positive,3
HTR3A,unspecified,170
ITGA3,unspecified,1
FKBP10,unspecified,1
GLB1,Positive,2
pbpA,unspecified,12
THOC3,unspecified,1
GALE,Positive,1
PPARG,Positive,431
ITGA4,Negative,3
Activated p21cdc42Hs kinase,unspecified,13
CALY,unspecified,1
PML,Positive,2
CYP11A1,Positive,1
5-HT receptor,unspecified,75
ERBB2,Negative,805
AT,unspecified,1
FST,unspecified,1
ITGAV,unspecified,6
KCNJ2,Negative,7
CCR8,unspecified,20
ddlA,Negative,1
DYRK1B,Negative,17
SPARC,unspecified,1
SLC25A6,unspecified,1
epigenetic Reader Domain,unspecified,3
"Cholinergic, Nicotinic Alpha7",unspecified,18
ITGB2,Positive,1
MT1,Positive,1
TAS1R1,unspecified,1
TRPM7,Positive,4
OXTR,Positive,8
GABA A Benzodiazepine omega1,unspecified,1
ACSM3,unspecified,1
TRPM4,Positive,1
ANKRD44,Positive,1
SLCO1A2,Negative,52
ERG11,unspecified,1
BRK,Negative,1
CHRND,Negative,18
ZNF622,unspecified,1
UGT1A10,unspecified,105
THRA,unspecified,23
TAS1R3,Positive,8
CDK18,Negative,6
CCL3L3,unspecified,1
GCAT,unspecified,1
PGBD5,Positive,1
TBX15,Positive,1
YWHAE,Negative,1
rpsH,unspecified,1
Bombesin 4,unspecified,1
PARP1,Negative,64
AQP3,Positive,1
SORT1,unspecified,1
MARS2,Positive,1
METAP1,Negative,87
CCL2,unspecified,5
HTR1A,Negative,97
MYH10,unspecified,2
AVL9,Positive,1
DRD4,unspecified,881
RAF1,Negative,149
PGR,unspecified,95
HDAC1,Positive,3
EP4,unspecified,1
S100A13,unspecified,3
ASIC1,Negative,8
PTP4A1,Negative,1
TIRAP,Positive,1
MBL2,unspecified,1
KCNE3,Negative,1
RAB3A,unspecified,3
ARV1,Positive,1
RBMS1,unspecified,1
TYR,Negative,56
SLC22A5,Negative,64
XPO6,Positive,1
dacB,Negative,1
SEC13,unspecified,1
GRIN2B,Negative,84
anti-cholinergic,unspecified,1
CD3G,Negative,3
KCNK2,Negative,15
SLCO2A1,unspecified,2
flavorant,unspecified,3
ITGA2,unspecified,3
WFDC1,Positive,1
LRRK1,unspecified,1
AKR1A1,unspecified,2
DGCR8,unspecified,1
DMPK,unspecified,130
CLDN3,unspecified,1
SGTB,unspecified,1
KCNQ1,unspecified,6
GLRB,unspecified,745
ABCC9,Negative,5
NDUFA3,Negative,2
GRIK2,Negative,11
QacR,unspecified,1
HIF1A,Positive,418
HDAC4,Positive,3
RPS6KA5,Negative,156
IK,Negative,1
Aurora Kinase,unspecified,7
PIK3R2,Negative,13
ITGAM,unspecified,4
PIP4K2A,unspecified,1
FABP6,Positive,1
CILP,Positive,1
CXCR4,unspecified,7
AMY2B,unspecified,3
HOXB13,unspecified,1
CHMP1B,unspecified,1
SRD5A3,Negative,1
ACY ligands,unspecified,1
DEF8,Positive,1
RPLP2P3,unspecified,1
GNAS,Positive,3035
PIK3R3,Negative,13
CTSV,Negative,13
AK3,Negative,3
FSHR,unspecified,2
SETD2,Negative,1
COX6B2,unspecified,1
FADS2,unspecified,2
ARNT,Negative,7
ABCG5,Positive,2
HMGB1,Negative,1
SLCO1A1,unspecified,8
ALOX5,unspecified,37
ALPL,unspecified,62
NFAT5,unspecified,1
CRHBP,unspecified,1
SERPINA1,unspecified,2
ebgA,unspecified,1
dacC,Negative,1
RPS15,unspecified,1
HRAS,unspecified,7
INHBA,Positive,1
GATA4,unspecified,2
MGA,unspecified,1
HOXB7,unspecified,1
ABP1,unspecified,1
thrombin,unspecified,1
AOC3,unspecified,11
PGAM1,Negative,1
CHRNB3,unspecified,11
AQP9,Negative,1
HAMP,Negative,1
KCNA10,Negative,12
EPAS1,Positive,3
IL21,Positive,1
TRPM5,Positive,1
WNT9A,unspecified,1
GJB6,Positive,1
HINT1,unspecified,2
HSD17B8,Positive,1
SLC22A8,Positive,5
CLCN1,unspecified,1
CA14,unspecified,5
PRKAR1A|PRKAR2A|PRKAR2B|PRKACB|PRKACA|PRKAR1B,Negative,1
GP2,Positive,1
RWDD2A,Positive,1
ER antagonist,unspecified,2
GABRB3,Positive,95
CYP2B6,unspecified,4
CCL26,unspecified,1
CTSL,Negative,42
ALOX12,Negative,228
LAS1L,Positive,1
WNT3A,Positive,3
NDUFA13,Negative,2
CYP3A43,Negative,1
CASR,unspecified,9
LMNA,unspecified,1909
PNLDC1,unspecified,1
KIF11,unspecified,2
NDUFS2,Negative,2
AXIN2,Positive,1
MRAP2,unspecified,1
SCGB2A1,unspecified,2
DCTPP1,Negative,1
SCN1A,unspecified,34
AXIN2,unspecified,1
PPIB,unspecified,1
COL1A1,Positive,1
UGT1A3,Positive,1
GPBAR1,Positive,24
HRH2,unspecified,799
IMPA1,Negative,734
TP53,Negative,16
FPR1,unspecified,3
DHRS1,unspecified,1
RHOB,Positive,2
MAP2K3,unspecified,64
KMT2B,Negative,1
FSHB,unspecified,3
CBX1,Negative,3988
SRD5A1,unspecified,4
ZAP70,Negative,119
COX1,Negative,1
gibberellin biosynthesis inhibitor,unspecified,1
COG3,Positive,1
F2R,unspecified,1
alkylating agent,unspecified,1
LTA4H,Negative,24
GRIN,unspecified,5
OCEL1,Positive,1
VDAC2,unspecified,2
HIV-1 protease,Negative,10
ATP2C1,unspecified,2
MB,Negative,1
IER5,unspecified,1
NAGK,unspecified,1
ERG1,Negative,1
BIRC3,Negative,3
NDUFAF2,Negative,2
NEK4,unspecified,58
GABARx [ GABAR1 GABRA5 GABRA6 ],unspecified,1
CHRNA4,Negative,68
SCNN1A,Negative,8
GATA6,Positive,1
VARS,unspecified,1
CKS1B,Negative,1
BCL2L2,unspecified,3
PSMB6,Negative,2
CASP8,Positive,3
ROCK,unspecified,6
KDM4D,Negative,2
SGMS1,Positive,1
HK2,Positive,1
Yeast 14 demethylase,unspecified,1
DRD3,Positive,63
SLFNL1,Positive,1
TNNT2,Negative,3
SCN2A,Negative,89
CSK,unspecified,73
GAD1,unspecified,1
ACE inhibitor,unspecified,1
LINC02210-CRHR1,Negative,7
"Cholinergic, Nicotinic Alpha4Beta4",unspecified,12
HTR3D,Negative,3
adrenergic Alpha1,unspecified,73
EPHB1,Negative,97
SLC38A1,unspecified,1
MAP2K4,Negative,5
CACNA1S,unspecified,5
hydroxylase,unspecified,3
PDE1C,Positive,1
TMEM44,unspecified,1
CDKN2A,Negative,1
TTR,Positive,4
SCNN1D,Negative,1
JAK2,Negative,146
STAT6,Negative,20
KLK6,Negative,1
LPAR3,Negative,9
MYB,unspecified,1
BCAT2,unspecified,1
ZDHHC13,Positive,1
SLC6A3,Negative,168
ASIC3,Negative,16
KCNK6,unspecified,2
KYAT1,Negative,7
TMPRSS4,Negative,11
CCND1,Negative,19
PNLIP,unspecified,3
KCNJ6,unspecified,4
HSD17B1,Negative,38
CASP14,Negative,1
STK17A,Negative,94
KAT8,Negative,4
TFF1,unspecified,2
MAP3K14,Negative,5
TYMS,Negative,51
ATP6V1B2,Negative,1
TRPM5,Negative,2
"GABA-gated Cl channel, GluCl channels",unspecified,1
chitin synthesis inhibition,unspecified,3
BGLAP3,unspecified,1
GBP5,unspecified,1
PDPK,unspecified,1
CFTR,unspecified,9
NGB,unspecified,3
ADCY9,unspecified,1
Dopa decarboxylase,unspecified,1
POMC,Negative,4
GRIK1,Negative,21
HTR3B|HTR3A,unspecified,1
Adenylate cyclase Forskolin,unspecified,2
PI4KB,Positive,1
DCBLD1,Positive,1
PTK6,unspecified,71
UCHL3,Negative,3
TP63,unspecified,2
UV blocker,unspecified,1
MAP3K12,Negative,1
TCF4,unspecified,3
PLA2G,unspecified,1
NFATC2,unspecified,1
DCLK2,unspecified,62
SLC19A2,unspecified,1
TSNAX,unspecified,1
NPPC,unspecified,1
HAGH,unspecified,1
CES1,Positive,24
HCAR3,Negative,4
FOXM1,unspecified,2
KCNE1,Negative,3
ENTPD4,Negative,1
EPO,unspecified,2
NOS1,unspecified,751
HDAC9,Positive,2
WNK1,unspecified,2
CYP3A43,Positive,1
RGS4,Negative,1049
OXTR,unspecified,15
PDXK,unspecified,3
MRGPRX1,Positive,1
GNRHR,unspecified,10
GALR2,unspecified,1
HSPB1,Negative,2
GABARA2,unspecified,1
cMOAT,unspecified,1
PRPF4B,Negative,1
HCRT,Positive,3
MAT1A,unspecified,1
GAPDH,unspecified,84
NFATC3,unspecified,2
DNMT1,unspecified,7
UL54,Negative,2
CTXN1,Positive,1
MGAT3,unspecified,1
Glutamate-NMDA-Polyamine,unspecified,1
SLCO1B3,Negative,206
CACNG5,Negative,2
TYRO3,unspecified,66
ZBTB43,unspecified,1
IRF3,unspecified,2
METAP,unspecified,1
STAT,unspecified,7
CAMKK2,Positive,1
TAOK2,Negative,92
CAV1,unspecified,5
UGT1A6,unspecified,122
HTR2A,Negative,170
HCAR3,Positive,30
CHRNB1,unspecified,8
PLK3,Negative,99
MTR,unspecified,4
CLK4,Negative,5
KCND2,unspecified,1
CD52,Negative,2
SUPT4H1,unspecified,2
ARF1,Negative,1
FDX1,unspecified,1
LARGE1,Positive,1
SNCA,unspecified,27
MAD1L1,unspecified,1
c-Myc,unspecified,1
EIF4A1,Negative,2
SRC,Positive,4
GAS2,unspecified,1
Synaptic vesicle glycoprotein,unspecified,1
TUBA4A,Positive,3
LPL,Negative,14
KLHDC7A,Positive,1
PDE1A,unspecified,7
SMARCA4,Positive,1
serine protease,unspecified,3
RGS7,Positive,1
DYRK1A,unspecified,58
BCL2A1A,Negative,20
NPY5R,unspecified,4
GHRL,Positive,1
heavy metal ligand,unspecified,1
ETFB,Positive,1
PEBP1,unspecified,1
CD40LG,unspecified,1
GHSR,unspecified,4
TRIM27,unspecified,1
MAPK12,unspecified,75
PR agonist,unspecified,1
EPHB4,unspecified,72
methyl isothiocyanate source,unspecified,1
LOC102724428,Negative,104
SLC5A7,unspecified,2
TSSK2,Negative,109
HTR2A,Positive,131
HMGCS2,unspecified,1
IGF1,unspecified,4
DISC1,unspecified,1
TUBB2A,unspecified,14
MTAP,Negative,6
CHRNA1,unspecified,16
ER agonist,unspecified,2
SSTR5,unspecified,9
QRFPR,Negative,2
HSD11B1,Positive,1
FER,Negative,109
GIT2,Positive,1
AKR1C1,Positive,1
CASP10,unspecified,1
GRIK2,Positive,3
SDC4,unspecified,1
ADRA1D,Negative,86
NEK7,unspecified,66
TFAP2A,unspecified,2
RPS6KA5,unspecified,71
CLASRP,Positive,1
histone demethylase,unspecified,1
EPHA4,Negative,114
HNF4A,Negative,16
PRKN,unspecified,1
RORB,unspecified,1
ADRA2C,Negative,70
MMP20,unspecified,1
ADARB1,unspecified,1
NDUFA5,Negative,2
Nicotinic Alpha-Bungarotoxin,unspecified,5
PDE6B,Negative,7
GABRR3,Negative,6
ONECUT2,Positive,1
Leukotriene D4,unspecified,9
MTG2,Positive,1
CDK2,Negative,221
CLASP2,unspecified,1
ALKBH4,unspecified,1
SLC16A3,Negative,23
CRYZ,Positive,16
ADCY4,unspecified,1
NT5C2,Negative,15
NOS3,unspecified,15
topisomerase I inhibitor,unspecified,1
GSTP1,Negative,15
IL23A,unspecified,3
KYNU,Negative,4
TLR3,Negative,1
mtnN,unspecified,1
ALDH5A1,Positive,1
KCNQ3,unspecified,1
CRAF,Negative,3
FAM103A1,unspecified,1
TUBA4A,unspecified,15
FECH,unspecified,2
PRCC,unspecified,1
TSHB,Positive,1
SI,unspecified,3
RHO,unspecified,3
NCOA3,unspecified,2
DCXR,Positive,1
LPAR2,Negative,9
HNRNPA1,Negative,1
GABRP,Negative,136
XK,unspecified,2
CPNE6,unspecified,1
FGFR3,unspecified,74
SLC18A2,Positive,5
ACVR1,Positive,1
GPR109A,unspecified,1
Nucleotide and its analogues,unspecified,2
GCLM,Negative,4
IL4R,Positive,1
UGT1A7,Negative,11
WRN,Positive,1
FABP3,unspecified,2
HMTase,unspecified,1
PSMD3,unspecified,1
UGT1A10,Negative,16
HSPB6,Positive,1
PIK3CG,unspecified,61
NADH,unspecified,1
GCLC,Negative,3
ANO1,Positive,1
Leukotriene 2,unspecified,1
ribE,unspecified,1
ITGA2B,unspecified,8
CCL20,unspecified,1
MPG,Positive,1
FSHB,Positive,1
PDE1A,Positive,1
APOA5,Positive,1
norepinephrine,unspecified,5
CAPNS1,Negative,1
RGS12,Negative,7
GPR63,Positive,1
C2ORF42,unspecified,1
SOX5,unspecified,2
ANXA9,unspecified,1
FLT3,Negative,171
AVP,Positive,1
ADI1,unspecified,2
OPRL1 OPRM1,unspecified,1
GCG,Positive,3
F10,unspecified,13
CSNK1G3,Negative,105
MMP7,unspecified,3
PPP2R1A,unspecified,3
SRR,Negative,31
UGT1A4,Positive,1
Vacuolar ATPase,unspecified,1
BRF2,unspecified,1
B3GNT6,unspecified,1
BRD2,unspecified,6
CSF1R,unspecified,66
CACNA1I,unspecified,5
CEL,unspecified,2
ADORA2B,unspecified,100
FADD,Positive,1
NOD2,Negative,20
DCLK2,Negative,108
CRYAB,unspecified,1
ERN1,unspecified,61
MAN2B1,Negative,6
THRA,Negative,16
NPY4R2,unspecified,1
CYP2S1,Positive,1
EIF4G1,Positive,1
SLC14A1,Negative,2
GABRB2,Positive,114
MT1F,unspecified,1
MLNR,unspecified,3
SLC22A21,Positive,1
UGT2B4,unspecified,51
CYP4F15,Positive,1
Thiamin,unspecified,1
AKT1S1,Negative,1
STK38L,unspecified,72
GRIA3,unspecified,33
sterol 14alpha-demethylase,unspecified,8
DUSP5,Positive,1
SDF2,unspecified,1
CYP7A1,Positive,2
GPR143,Positive,1
TANK,unspecified,1
SPSB2,unspecified,9
KCNE1,Positive,1
ACP1,Negative,21
STBD1,unspecified,1
ABCC8,Positive,6
