OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,InChIKey14,Y_Caco2_Wang,Y_PAMPA_NCATS,Y_HIA_Hou,Y_Pgp_Broccatelli,Y_Bioavailability_Ma,Y_Lipophilicity_AstraZeneca,Y_Solubility_AqSolDB,Y_HydrationFreeEnergy_FreeSolv,Y_BBB_Martins,Y_PPBR_AZ,Y_CYP2C19_Veith,Y_CYP2D6_Veith,Y_CYP3A4_Veith,Y_CYP1A2_Veith,Y_CYP2C9_Veith,Y_CYP2C9_Substrate_CarbonMangels,Y_CYP2D6_Substrate_CarbonMangels,Y_CYP3A4_Substrate_CarbonMangels,Y_Half_Life_Obach,Y_Clearance_Hepatocyte_AZ
OASIS996,DTXSID4022650,Benoxaprofen,DTXCID902650,51234-28-7,MITFXPHMIHQXPI-UHFFFAOYSA-N,"2-[2-(4-Chlorophenyl)-1,3-benzoxazol-5-yl]propanoic acid",CC(C(O)=O)C1=CC=C2OC(=NC2=C1)C1=CC=C(Cl)C=C1,"InChI=1/C16H12ClNO3/c1-9(16(19)20)11-4-7-14-13(8-11)18-15(21-14)10-2-5-12(17)6-3-10/h2-9H,1H3,(H,19,20)
",dilist_121,,,,,,,4,No,No,Yes,MITFXPHMIHQXPI,,,,,,1.3,,,,99.76,,,,,,,,,,
OASIS1361,DTXSID7048532,Cloperastine,DTXCID4027999,3703-76-2,FLNXBVJLPJNOSI-UHFFFAOYSA-N,1-{2-[(4-Chlorophenyl)(phenyl)methoxy]ethyl}piperidine,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1,"InChI=1/C20H24ClNO/c21-19-11-9-18(10-12-19)20(17-7-3-1-4-8-17)23-16-15-22-13-5-2-6-14-22/h1,3-4,7-12,20H,2,5-6,13-16H2
",dilist_589,,,,,,,4,Yes,No,No,FLNXBVJLPJNOSI,,,,,,,,,,,,1,,,0,,,,,
OASIS1213,DTXSID6023363,Nicardipine,DTXCID903363,55985-32-5,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,"2-[Benzyl(methyl)amino]ethyl methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,"InChI=1/C26H29N3O6/c1-17-22(25(30)34-4)24(20-11-8-12-21(15-20)29(32)33)23(18(2)27-17)26(31)35-14-13-28(3)16-19-9-6-5-7-10-19/h5-12,15,24,27H,13-14,16H2,1-4H3
",dilist_747,,,,,,,4,Yes,No,Yes,ZBBHBTPTTSWHBA,,,,1,1,,,,0,,1,1,1,,1,0,1,1,4.1,150
OASIS809,DTXSID2023195,Lamotrigine,DTXCID203195,84057-84-1,PYZRQGJRPPTADH-UHFFFAOYSA-N,"6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diamine",NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,"InChI=1S/C9H7Cl2N5/c10-5-3-1-2-4(6(5)11)7-8(12)14-9(13)16-15-7/h1-3H,(H4,12,13,14,16)
",dilist_955,,,,,,,4,Yes,No,Yes,PYZRQGJRPPTADH,-4.3899999,,1,0,1,1.38,,,1,55.73,0,1,0,0,0,,,,,
OASIS849,DTXSID2046094,Eplerenone,DTXCID0026094,107724-20-9,JUKPWJGBANNWMW-VWBFHTRKSA-N,"Methyl (2'R,4aS,4bR,5aR,6aS,9aS,9bR,10R)-4a,6a-dimethyl-2,5'-dioxo-2,4,4a,5a,6,6a,8,9,9a,9b,10,11-dodecahydro-3H-spiro[cyclopenta[7,8]phenanthro[4b,5-b]oxirene-7,2'-oxolane]-10-carboxylate",[H][C@@]12C[C@@]3(C)[C@@]([H])(CC[C@@]33CCC(=O)O3)[C@]3([H])[C@@H](CC4=CC(=O)CC[C@]4(C)[C@@]13O2)C(=O)OC,"InChI=1S/C24H30O6/c1-21-7-4-14(25)10-13(21)11-15(20(27)28-3)19-16-5-8-23(9-6-18(26)30-23)22(16,2)12-17-24(19,21)29-17/h10,15-17,19H,4-9,11-12H2,1-3H3/t15-,16+,17-,19+,21+,22+,23-,24-/m1/s1
",dilist_750,,,,,,,4,Yes,No,Yes,JUKPWJGBANNWMW,,,,,,,,,,,,,,,,0,0,1,,
OASIS650,DTXSID0033960,Rifabutin,DTXCID5010773,72559-06-9,ATEBXHFBFRCZMA-VXTBVIBXSA-N,"(9S,12E,14S,15R,16S,17R,18R,19R,20S,21S,22E,24Z)-6,18,20-Trihydroxy-14-methoxy-7,9,15,17,19,21,25-heptamethyl-1'-(2-methylpropyl)-5,10,26-trioxo-3,5,9,10-tetrahydrospiro[9,4-(epoxypentadeca[1,11,13]trienoimino)furo[2',3':7,8]naphtho[1,2-d]imidazole-2,4'-piperidin]-16-yl acetate",CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC(C)C)CC3)N=C21,"InChI=1S/C46H62N4O11/c1-22(2)21-50-18-16-46(17-19-50)48-34-31-32-39(54)28(8)42-33(31)43(56)45(10,61-42)59-20-15-30(58-11)25(5)41(60-29(9)51)27(7)38(53)26(6)37(52)23(3)13-12-14-24(4)44(57)47-36(40(32)55)35(34)49-46/h12-15,20,22-23,25-27,30,37-38,41,49,52-54H,16-19,21H2,1-11H3,(H,47,57)/b13-12+,20-15+,24-14-/t23-,25+,26+,27+,30-,37-,38+,41+,45-/m0/s1
",dilist_833,,,,,,,4,Yes,No,Yes,ATEBXHFBFRCZMA,,,,,0,,,,0,,,,,,,0,0,1,37,
OASIS1453,DTXSID8040640,Vinorelbine,DTXCID6020640,71486-22-1,GBABOYUKABKIAF-IELIFDKJSA-N,"Methyl 4beta-(acetyloxy)-15-[(2R,6R,8S)-4-ethyl-8-(methoxycarbonyl)-1,3,6,7,8,9-hexahydro-2,6-methanoazecino[4,3-b]indol-8-yl]-3beta-hydroxy-16-methoxy-1-methyl-2beta,5alpha,12beta,19alpha-6,7-didehydroaspidospermidine-3alpha-carboxylate",CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,"InChI=1S/C45H54N4O8/c1-8-27-19-28-22-44(40(51)55-6,36-30(25-48(23-27)24-28)29-13-10-11-14-33(29)46-36)32-20-31-34(21-35(32)54-5)47(4)38-43(31)16-18-49-17-12-15-42(9-2,37(43)49)39(57-26(3)50)45(38,53)41(52)56-7/h10-15,19-21,28,37-39,46,53H,8-9,16-18,22-25H2,1-7H3/t28-,37-,38+,39+,42+,43+,44-,45-/m0/s1
",dilist_31,,,,,,,4,No,Yes,No,GBABOYUKABKIAF,,,,,1,,,,,,,,,,,0,1,1,22,
OASIS963,DTXSID3048318,Vardenafil,DTXCID5028293,224785-90-4,SECKRCOLJRRGGV-UHFFFAOYSA-N,"2-[2-Ethoxy-5-(4-ethylpiperazine-1-sulfonyl)phenyl]-5-methyl-7-propylimidazo[5,1-f][1,2,4]triazin-4(1H)-one",CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1,"InChI=1S/C23H32N6O4S/c1-5-8-20-24-16(4)21-23(30)25-22(26-29(20)21)18-15-17(9-10-19(18)33-7-3)34(31,32)28-13-11-27(6-2)12-14-28/h9-10,15H,5-8,11-14H2,1-4H3,(H,25,26,30)
",dilist_458,,,,,,,4,Yes,No,Yes,SECKRCOLJRRGGV,,,,,,,-4.843867866,,,,,,,,,,,,4.5,
OASIS1101,DTXSID5023033,Etomidate,DTXCID401765734,33125-97-2,NPUKDXXFDDZOKR-LLVKDONJSA-N,Ethyl 1-[(1R)-1-phenylethyl]-1H-imidazole-5-carboxylate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,"InChI=1S/C14H16N2O2/c1-3-18-14(17)13-9-15-10-16(13)11(2)12-7-5-4-6-8-12/h4-11H,3H2,1-2H3/t11-/m1/s1
",dilist_563,,,,,,,4,Yes,No,Yes,NPUKDXXFDDZOKR,,,,,,,-4.73,,1,,0,0,1,1,0,0,0,0,3.5,
OASIS070,DTXSID7023518,Promethazine,DTXCID803518,60-87-7,PWWVAXIEGOYWEE-UHFFFAOYSA-N,"N,N-Dimethyl-1-(10H-phenothiazin-10-yl)propan-2-amine",CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C,"InChI=1/C17H20N2S/c1-13(18(2)3)12-19-14-8-4-6-10-16(14)20-17-11-7-5-9-15(17)19/h4-11,13H,12H2,1-3H3
",dilist_215,,,,,tggates_66,,2,No,Yes,No,PWWVAXIEGOYWEE,-3.7777722,,1,,1,2.67,-4.2597,,1,,,,,,,0,1,0,14,
OASIS1302,DTXSID7023061,Fludrocortisone,DTXCID503061,127-31-1,AAXVEMMRQDVLJB-BULBTXNYSA-N,"9-Fluoro-11beta,17,21-trihydroxypregn-4-ene-3,20-dione",C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,"InChI=1S/C21H29FO5/c1-18-7-5-13(24)9-12(18)3-4-15-14-6-8-20(27,17(26)11-23)19(14,2)10-16(25)21(15,18)22/h9,14-16,23,25,27H,3-8,10-11H2,1-2H3/t14-,15-,16-,18-,19-,20-,21-/m0/s1
",dilist_341,,,,,,,4,No,No,Yes,AAXVEMMRQDVLJB,,,,0,,,-3.4321,,1,,,,,,,,,,,
OASIS1640,DTXSID3020047,Allyl isothiocyanate,DTXCID8047,57-06-7,ZOJBYZNEUISWFT-UHFFFAOYSA-N,3-Isothiocyanatoprop-1-ene,C=CCN=C=S,"InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2
",,,,,ice_43,,,3,Yes,No,No,ZOJBYZNEUISWFT,,,,,,,-1.6953,,,,,,,,,,,,,
OASIS534,DTXSID9032113,Tebuconazole,DTXCID7012113,107534-96-3,PXMNMQRDXWABCY-UHFFFAOYSA-N,"1-(4-Chlorophenyl)-4,4-dimethyl-3-[(1H-1,2,4-triazol-1-yl)methyl]pentan-3-ol",CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,"InChI=1/C16H22ClN3O/c1-15(2,3)16(21,10-20-12-18-11-19-20)9-8-13-4-6-14(17)7-5-13/h4-7,11-12,21H,8-10H2,1-3H3
",,,,fraunhofer_223,,,,3,No,Yes,Yes,PXMNMQRDXWABCY,,,,,,,-3.932,,,,,,,,,,,,,
OASIS1277,DTXSID7020007,Acetohexamide,DTXCID707,968-81-0,VGZSUPCWNCWDAN-UHFFFAOYSA-N,4-Acetyl-N-(cyclohexylcarbamoyl)benzene-1-sulfonamide,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,"InChI=1S/C15H20N2O4S/c1-11(18)12-7-9-14(10-8-12)22(20,21)17-15(19)16-13-5-3-2-4-6-13/h7-10,13H,2-6H2,1H3,(H2,16,17,19)
",dilist_77,,,,,,,4,Yes,No,Yes,VGZSUPCWNCWDAN,,,1,,,-0.49,-2.06,,,,0,0,0,0,0,,,,,
OASIS894,DTXSID3022586,Amikacin,DTXCID002586,37517-28-5,LKCWBDHBTVXHDL-RMDFUYIESA-N,"(2S)-4-Amino-N-{(1R,2S,3S,4R,5S)-5-amino-2-[(3-amino-3-deoxy-alpha-D-glucopyranosyl)oxy]-4-[(6-amino-6-deoxy-alpha-D-glucopyranosyl)oxy]-3-hydroxycyclohexyl}-2-hydroxybutanamide",[H][C@]1(O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@@]3([H])O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)[C@@H](O)CCN)O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"InChI=1S/C22H43N5O13/c23-2-1-8(29)20(36)27-7-3-6(25)18(39-22-16(34)15(33)13(31)9(4-24)37-22)17(35)19(7)40-21-14(32)11(26)12(30)10(5-28)38-21/h6-19,21-22,28-35H,1-5,23-26H2,(H,27,36)/t6-,7+,8-,9+,10+,11-,12+,13+,14+,15-,16+,17-,18+,19-,21+,22+/m0/s1
",dilist_978,,,,,,,4,No,Yes,Yes,LKCWBDHBTVXHDL,,,0,0,0,,-0.5002,,1,,,,,,,,,,2.4,
OASIS582,DTXSID2020268,Chlorendic acid,DTXCID80268,115-28-6,DJKGDNKYTKCJKD-UHFFFAOYSA-N,"1,4,5,6,7,7-Hexachlorobicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid",OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,"InChI=1/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)
",,,,fraunhofer_284,,,,3,No,Yes,Yes,DJKGDNKYTKCJKD,,,,,,,-2.0457,,,,0,0,0,0,0,,,,,
OASIS062,DTXSID6021080,Omeprazole,DTXCID501080,73590-58-6,SUBDBMMJDZJVOS-UHFFFAOYSA-N,"5-Methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methanesulfinyl]-1H-benzimidazole",COC1=CC2=C(NC(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,"InChI=1/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)
",dilist_820,,,,,tggates_58,,2,Yes,No,Yes,SUBDBMMJDZJVOS,-4.1700001,,1,,1,,-4.28,,0,,1,0,1,,0,,,,0.58,
OASIS800,DTXSID2022832,Clemastine,DTXCID502832,15686-51-8,YNNUSGIPVFPVBX-NHCUHLMSSA-N,(2R)-2-{2-[(1R)-1-(4-Chlorophenyl)-1-phenylethoxy]ethyl}-1-methylpyrrolidine,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,"InChI=1S/C21H26ClNO/c1-21(17-7-4-3-5-8-17,18-10-12-19(22)13-11-18)24-16-14-20-9-6-15-23(20)2/h3-5,7-8,10-13,20H,6,9,14-16H2,1-2H3/t20-,21-/m1/s1
",dilist_696,,,,,,,4,No,Yes,No,YNNUSGIPVFPVBX,,,,1,1,3.26,,,,,,,,,,0,0,0,,
OASIS526,DTXSID4032619,Halofenozide,DTXCID2012619,112226-61-6,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,N'-Benzoyl-N'-tert-butyl-4-chlorobenzohydrazide,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,"InChI=1S/C18H19ClN2O2/c1-18(2,3)21(17(23)14-7-5-4-6-8-14)20-16(22)13-9-11-15(19)12-10-13/h4-12H,1-3H3,(H,20,22)
",,,,fraunhofer_215,,,,3,No,Yes,Yes,CNKHSLKYRMDDNQ,,,,,,,-4.4404,,,,,,,,,,,,,
OASIS792,DTXSID2022628,Atenolol,DTXCID202628,29122-68-7,METKIMKYRPQLGS-UHFFFAOYSA-N,2-(4-{2-Hydroxy-3-[(propan-2-yl)amino]propoxy}phenyl)acetamide,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,"InChI=1/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)
",dilist_194,,,,,,,4,Yes,No,Yes,METKIMKYRPQLGS,,,1,0,1,,-1.3016,,0,,,,,,,,,,6.1,
OASIS1566,DTXSID9041152,(+/-)-Verapamil,DTXCID7021152,52-53-9,SGTNSNPWRIOYBX-UHFFFAOYSA-N,"2-(3,4-Dimethoxyphenyl)-5-{[2-(3,4-dimethoxyphenyl)ethyl](methyl)amino}-2-(propan-2-yl)pentanenitrile",COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC,"InChI=1/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3
",dilist_801,,,,,,,4,Yes,No,Yes,SGTNSNPWRIOYBX,-4.7706399,,,1,1,2.61,-3.98,,0,89.27,,,,0,,1,,1,2.8,65.505
OASIS1874,DTXSID701007266,Idelalisib,DTXCID901434124,870281-82-6,IFSDAJWBUCMOAH-HNNXBMFYSA-N,5-Fluoro-3-phenyl-2-{(1S)-1-[(9H-purin-6-yl)amino]propyl}quinazolin-4(3H)-one,CC[C@H](NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,"InChI=1S/C22H18FN7O/c1-2-15(28-20-18-19(25-11-24-18)26-12-27-20)21-29-16-10-6-9-14(23)17(16)22(31)30(21)13-7-4-3-5-8-13/h3-12,15H,2H2,1H3,(H2,24,25,26,27,28)/t15-/m0/s1
",,dilirank2_90,,,,,,4,No,Yes,Yes,IFSDAJWBUCMOAH,,1,,,,2.72,,,,,,,,,,,,,,12.375
OASIS579,DTXSID3032129,"Tetrabromobisphenol A-bis(2,3-dibromopropyl ether)",DTXCID1012129,21850-44-2,LXIZRZRTWSDLKK-UHFFFAOYSA-N,"1,1'-(Propane-2,2-diyl)bis[3,5-dibromo-4-(2,3-dibromopropoxy)benzene]",CC(C)(C1=CC(Br)=C(OCC(Br)CBr)C(Br)=C1)C1=CC(Br)=C(OCC(Br)CBr)C(Br)=C1,"InChI=1/C21H20Br8O2/c1-21(2,11-3-15(26)19(16(27)4-11)30-9-13(24)7-22)12-5-17(28)20(18(29)6-12)31-10-14(25)8-23/h3-6,13-14H,7-10H2,1-2H3
",,,,fraunhofer_281,,,,3,No,Yes,No,LXIZRZRTWSDLKK,,,,,,,-9.816435105,,,,,,,,,,,,,
OASIS1377,DTXSID80161224,Metopimazine,DTXCID4083715,14008-44-7,BQDBKDMTIJBJLA-UHFFFAOYSA-N,1-{3-[2-(Methanesulfonyl)-10H-phenothiazin-10-yl]propyl}piperidine-4-carboxamide,CS(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CC2)C(N)=O)C=C1,"InChI=1S/C22H27N3O3S2/c1-30(27,28)17-7-8-21-19(15-17)25(18-5-2-3-6-20(18)29-21)12-4-11-24-13-9-16(10-14-24)22(23)26/h2-3,5-8,15-16H,4,9-14H2,1H3,(H2,23,26)
",dilist_865,,,,,,,4,No,No,Yes,BQDBKDMTIJBJLA,,,,0,0,,,,1,,,,,,,,,,,
OASIS916,DTXSID3023340,Mycophenolate mofetil,DTXCID103340,128794-94-5,RTGDFNSFWBGLEC-SYZQJQIISA-N,"2-(Morpholin-4-yl)ethyl (4E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4-methylhex-4-enoate",COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,"InChI=1S/C23H31NO7/c1-15(5-7-19(25)30-13-10-24-8-11-29-12-9-24)4-6-17-21(26)20-18(14-31-23(20)27)16(2)22(17)28-3/h4,26H,5-14H2,1-3H3/b15-4+
",dilist_765,,,,,,,4,Yes,No,Yes,RTGDFNSFWBGLEC,,1,,,,2.26,,,,,,,,,,,,,,
OASIS1246,DTXSID6045614,Dihydroergotamine,DTXCID4025614,511-12-6,LUZRJRNZXALNLM-JGRZULCMSA-N,"5'alpha-Benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxo-10alpha-9,10-dihydroergotaman",[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=C5C(=CC=C6)[C@@]4([H])C3)O[C@@]21O,"InChI=1S/C33H37N5O5/c1-32(35-29(39)21-15-23-22-10-6-11-24-28(22)20(17-34-24)16-25(23)36(2)18-21)31(41)38-26(14-19-8-4-3-5-9-19)30(40)37-13-7-12-27(37)33(38,42)43-32/h3-6,8-11,17,21,23,25-27,34,42H,7,12-16,18H2,1-2H3,(H,35,39)/t21-,23-,25-,26+,27+,32-,33+/m1/s1
",dilist_688,,,,,,,4,Yes,No,No,LUZRJRNZXALNLM,,,1,1,0,,,,0,,1,,1,,1,0,0,1,,
OASIS953,DTXSID3045196,Ranolazine,DTXCID1025196,95635-55-5,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,"N-(2,6-Dimethylphenyl)-2-{4-[2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-yl}acetamide",COC1=C(OCC(O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1,"InChI=1/C24H33N3O4/c1-18-7-6-8-19(2)24(18)25-23(29)16-27-13-11-26(12-14-27)15-20(28)17-31-22-10-5-4-9-21(22)30-3/h4-10,20,28H,11-17H2,1-3H3,(H,25,29)
",dilist_775,,,,,,,4,Yes,No,Yes,XKLMZUWKNUAPSZ,,,,,,,,,,,0,,,0,0,0,0,1,,
OASIS637,DTXSID0023371,Nisoldipine,DTXCID403371,63675-72-9,VKQFCGNPDRICFG-UHFFFAOYSA-N,"Methyl 2-methylpropyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,"InChI=1/C20H24N2O6/c1-11(2)10-28-20(24)17-13(4)21-12(3)16(19(23)27-5)18(17)14-8-6-7-9-15(14)22(25)26/h6-9,11,18,21H,10H2,1-5H3
",dilist_748,,,,,,,4,Yes,No,Yes,VKQFCGNPDRICFG,,,1,,0,3.59,,,,,,,,,,0,0,1,11,
OASIS1280,DTXSID7020714,Hydrocortisone,DTXCID10714,50-23-7,JYGXADMDTFJGBT-VWUMJDOOSA-N,"11,17,21-Trihydroxypregn-4-ene-3,20-dione",[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1
",dilist_343,,,,,,,4,Yes,No,Yes,JYGXADMDTFJGBT,-4.6599998,,1,0,,,-3.101054622,,0,,0,0,0,0,0,0,,1,1.6,
OASIS305,DTXSID3029869,Bezafibrate,DTXCID909869,41859-67-0,IIBYAHWJQTYFKB-UHFFFAOYSA-N,2-{4-[2-(4-Chlorobenzamido)ethyl]phenoxy}-2-methylpropanoic acid,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,"InChI=1S/C19H20ClNO4/c1-19(2,18(23)24)25-16-9-3-13(4-10-16)11-12-21-17(22)14-5-7-15(20)8-6-14/h3-10H,11-12H2,1-2H3,(H,21,22)(H,23,24)
",dilist_142,,drugmatrix_21,,,,,2,Yes,No,Yes,IIBYAHWJQTYFKB,,,,,1,,,,,,0,0,0,0,0,0,0,1,,
OASIS646,DTXSID0023664,Tiapride,DTXCID903664,51012-32-9,JTVPZMFULRWINT-UHFFFAOYSA-N,N-[2-(Diethylamino)ethyl]-5-(methanesulfonyl)-2-methoxybenzamide,CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,"InChI=1S/C15H24N2O4S/c1-5-17(6-2)10-9-16-15(18)13-11-12(22(4,19)20)7-8-14(13)21-3/h7-8,11H,5-6,9-10H2,1-4H3,(H,16,18)
",dilist_524,,,,,,,4,Yes,No,No,JTVPZMFULRWINT,,,,1,,-0.9,,,1,,,,,,0,,,,,
OASIS1340,DTXSID7041128,Sorafenib,DTXCID5021128,284461-73-0,MLDQJTXFUGDVEO-UHFFFAOYSA-N,4-[4-({[4-Chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methylpyridine-2-carboxamide,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)
",dilist_713,,,,,,,4,Yes,No,Yes,MLDQJTXFUGDVEO,,,,,,,-6.667295084,,,,,,,,,,,,,
OASIS027,DTXSID1021322,Tetraethylthiuram disulfide,DTXCID101322,97-77-8,AUZONCFQVSMFAP-UHFFFAOYSA-N,,CCN(CC)C(=S)SSC(=S)N(CC)CC,"InChI=1S/C10H20N2S4/c1-5-11(6-2)9(13)15-16-10(14)12(7-3)8-4/h5-8H2,1-4H3
",dilist_515,,,,,tggates_25,,2,Yes,No,Yes,AUZONCFQVSMFAP,,,1,,,,-4.860377549,,1,,,,,,,0,0,0,,
OASIS1564,DTXSID9040687,Nateglinide,DTXCID7020687,105816-04-4,OELFLUMRDSZNSF-BRWVUGGUSA-N,"N-[(1r,4R)-4-(Propan-2-yl)cyclohexane-1-carbonyl]-D-phenylalanine",CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,"InChI=1S/C19H27NO3/c1-13(2)15-8-10-16(11-9-15)18(21)20-17(19(22)23)12-14-6-4-3-5-7-14/h3-7,13,15-17H,8-12H2,1-2H3,(H,20,21)(H,22,23)/t15-,16-,17-/m1/s1
",dilist_164,,,,,,,4,Yes,No,Yes,OELFLUMRDSZNSF,,,1,,1,,,,,,,,,,,1,0,1,1.5,
OASIS724,DTXSID1023368,Niflumic acid,DTXCID903368,4394-00-7,JZFPYUNJRRFVQU-UHFFFAOYSA-N,2-[3-(Trifluoromethyl)anilino]pyridine-3-carboxylic acid,OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)
",dilist_1023,,,,,,,4,Yes,No,Yes,JZFPYUNJRRFVQU,,,,0,,1,-4.1718,,,,0,0,,1,0,,,,,
OASIS319,DTXSID0024761,3-Chloroaniline,DTXCID004761,108-42-9,PNPCRKVUWYDDST-UHFFFAOYSA-N,3-Chloroaniline,NC1=CC(Cl)=CC=C1,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2
",,,drugmatrix_7,,,,,2,Yes,No,No,PNPCRKVUWYDDST,,,,,,,-1.373368413,-5.82,,,,,,,,,,,,
