OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,Standardized_SMILES_chembl,Standardized_InChI_chembl,Standardized_InChIKey_chembl,ChEMBL_ID,molecule_chembl_id,ABCB1,ABCB11,ABCC2,ADRA1A,ADRA1D,ADRA2B,ADRA2C,AR,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD1,DRD2,DRD3,DRD4,EGFR,ERBB2,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,HTR7,KCNH2,KDR,PGR,PTGS1,PTGS2,SIGMAR1,SLC22A1,SLC22A2,SLC6A2,SLC6A3,SLC6A4
OASIS623,DTXSID0023038,Famciclovir,DTXCID403038,104227-87-4,GGXKWVWZWMLJEH-UHFFFAOYSA-N,2-[(Acetyloxy)methyl]-4-(2-amino-9H-purin-9-yl)butyl acetate,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,"InChI=1S/C14H19N5O4/c1-9(20)22-6-11(7-23-10(2)21)3-4-19-8-17-12-5-16-14(15)18-13(12)19/h5,8,11H,3-4,6-7H2,1-2H3,(H2,15,16,18)
",dilist_110,,,,,,,4.0,Yes,No,Yes,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,"InChI=1S/C14H19N5O4/c1-9(20)22-6-11(7-23-10(2)21)3-4-19-8-17-12-5-16-14(15)18-13(12)19/h5,8,11H,3-4,6-7H2,1-2H3,(H2,15,16,18)",GGXKWVWZWMLJEH-UHFFFAOYSA-N,CHEMBL880,CHEMBL880,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1834,DTXSID50146129,Niraparib,DTXCID8068620,1038915-60-4,PCHKPVIQAHNQLW-CQSZACIVSA-N,2-{4-[(3S)-Piperidin-3-yl]phenyl}-2H-indazole-7-carboxamide,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,"InChI=1S/C19H20N4O/c20-19(24)17-5-1-3-15-12-23(22-18(15)17)16-8-6-13(7-9-16)14-4-2-10-21-11-14/h1,3,5-9,12,14,21H,2,4,10-11H2,(H2,20,24)/t14-/m1/s1
",,dilirank2_228,,,,,,4.0,No,Yes,Yes,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,"InChI=1S/C19H20N4O/c20-19(24)17-5-1-3-15-12-23(22-18(15)17)16-8-6-13(7-9-16)14-4-2-10-21-11-14/h1,3,5-9,12,14,21H,2,4,10-11H2,(H2,20,24)/t14-/m1/s1",PCHKPVIQAHNQLW-CQSZACIVSA-N,CHEMBL1094636,CHEMBL1094636,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
OASIS1744,DTXSID1046681,Vandetanib,DTXCID9026681,443913-73-3,UHTHHESEBZOYNR-UHFFFAOYSA-N,N-(4-Bromo-2-fluorophenyl)-6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-amine,COC1=CC2=C(NC3=CC=C(Br)C=C3F)N=CN=C2C=C1OCC1CCN(C)CC1,"InChI=1S/C22H24BrFN4O2/c1-28-7-5-14(6-8-28)12-30-21-11-19-16(10-20(21)29-2)22(26-13-25-19)27-18-4-3-15(23)9-17(18)24/h3-4,9-11,13-14H,5-8,12H2,1-2H3,(H,25,26,27)
",,dilirank2_202,,,,,,4.0,No,Yes,Yes,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,"InChI=1S/C22H24BrFN4O2/c1-28-7-5-14(6-8-28)12-30-21-11-19-16(10-20(21)29-2)22(26-13-25-19)27-18-4-3-15(23)9-17(18)24/h3-4,9-11,13-14H,5-8,12H2,1-2H3,(H,25,26,27)",UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL24828,CHEMBL24828,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,,1.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,,,,,,,,0.0,0.0
OASIS1183,DTXSID6022420,Dopamine,DTXCID602420,51-61-6,VYFYYTLLBUKUHU-UHFFFAOYSA-N,"4-(2-Aminoethyl)benzene-1,2-diol",NCCC1=CC(O)=C(O)C=C1,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2
",dilist_980,,,,,,,4.0,Yes,No,No,NCCc1ccc(O)c(O)c1,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",VYFYYTLLBUKUHU-UHFFFAOYSA-N,CHEMBL59,CHEMBL59,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,
OASIS711,DTXSID1022974,Dydrogesterone,DTXCID702974,152-62-5,JGMOKGBVKVMRFX-HQZYFCCVSA-N,"9beta,10alpha-Pregna-4,6-diene-3,20-dione",[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,"InChI=1S/C21H28O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4-5,12,16-19H,6-11H2,1-3H3/t16-,17+,18-,19+,20+,21+/m0/s1
",dilist_79,,,,,,,4.0,No,No,Yes,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,"InChI=1S/C21H28O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4-5,12,16-19H,6-11H2,1-3H3/t16-,17+,18-,19+,20+,21+/m0/s1",JGMOKGBVKVMRFX-HQZYFCCVSA-N,CHEMBL1200853,CHEMBL1200853,,,,0.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
OASIS982,DTXSID4020113,Atropine,DTXCID20113,51-55-8,RKUNBYITZUJHSG-SPUOUPEWSA-N,"(1R,3r,5S)-8-Methyl-8-azabicyclo[3.2.1]octan-3-yl 3-hydroxy-2-phenylpropanoate",CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,"InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15+,16?
",dilist_25,,,,,,,4.0,Yes,No,Yes,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,"InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15+,16?",RKUNBYITZUJHSG-SPUOUPEWSA-N,CHEMBL517712,CHEMBL517712,,,,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
OASIS1304,DTXSID7023067,Fluoxetine,DTXCID903067,54910-89-3,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,N-Methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,"InChI=1/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3
",dilist_730,,,,,,,4.0,Yes,No,Yes,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,"InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3",RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CHEMBL41,CHEMBL41,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,1.0
OASIS301,DTXSID9021924,Pyridine,DTXCID101924,110-86-1,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,C1=CC=NC=C1,"InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H
",,,drugmatrix_45,fraunhofer_231,,,,2.0,Yes,No,No,c1ccncc1,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,CHEMBL266158,CHEMBL266158,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1120,DTXSID5023582,Sirolimus,DTXCID503582,53123-88-9,QFJCIRLUMZQUOT-HPLJOQBZSA-N,"(3S,6R,7E,9R,10R,12R,14S,15E,17E,19E,21S,23S,26R,27R,34aS)-9,27-Dihydroxy-3-{(2R)-1-[(1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl}-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-hexadecahydro-3H-23,27-epoxypyrido[2,1-c][1,4]oxazacyclohentriacontine-1,5,11,28,29(4H,6H,31H)-pentone",[H][C@@]12CC[C@@H](C)[C@@](O)(O1)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@]([H])(CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C2)OC)[C@H](C)C[C@@H]1CC[C@@H](O)[C@@H](C1)OC,"InChI=1S/C51H79NO13/c1-30-16-12-11-13-17-31(2)42(61-8)28-38-21-19-36(7)51(60,65-38)48(57)49(58)52-23-15-14-18-39(52)50(59)64-43(33(4)26-37-20-22-40(53)44(27-37)62-9)29-41(54)32(3)25-35(6)46(56)47(63-10)45(55)34(5)24-30/h11-13,16-17,25,30,32-34,36-40,42-44,46-47,53,56,60H,14-15,18-24,26-29H2,1-10H3/b13-11+,16-12+,31-17+,35-25+/t30-,32-,33-,34-,36-,37+,38+,39+,40-,42+,43+,44-,46-,47+,51-/m1/s1
",dilist_835,,,,,,,4.0,Yes,No,Yes,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"InChI=1S/C51H79NO13/c1-30-16-12-11-13-17-31(2)42(61-8)28-38-21-19-36(7)51(60,65-38)48(57)49(58)52-23-15-14-18-39(52)50(59)64-43(33(4)26-37-20-22-40(53)44(27-37)62-9)29-41(54)32(3)25-35(6)46(56)47(63-10)45(55)34(5)24-30/h11-13,16-17,25,30,32-34,36-40,42-44,46-47,53,56,60H,14-15,18-24,26-29H2,1-10H3/b13-11+,16-12+,31-17+,35-25+/t30-,32-,33-,34-,36-,37+,38+,39+,40-,42+,43+,44-,46-,47+,51-/m1/s1",QFJCIRLUMZQUOT-HPLJOQBZSA-N,CHEMBL413,CHEMBL413,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1049,DTXSID4045636,Diacerein,DTXCID2025636,13739-02-1,TYNLGDBUJLVSMA-UHFFFAOYSA-N,"4,5-Bis(acetyloxy)-9,10-dioxo-9,10-dihydroanthracene-2-carboxylic acid",CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,"InChI=1S/C19H12O8/c1-8(20)26-13-5-3-4-11-15(13)18(23)16-12(17(11)22)6-10(19(24)25)7-14(16)27-9(2)21/h3-7H,1-2H3,(H,24,25)
",dilist_101,,,,,,,4.0,No,Yes,Yes,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,"InChI=1S/C19H12O8/c1-8(20)26-13-5-3-4-11-15(13)18(23)16-12(17(11)22)6-10(19(24)25)7-14(16)27-9(2)21/h3-7H,1-2H3,(H,24,25)",TYNLGDBUJLVSMA-UHFFFAOYSA-N,CHEMBL41286,CHEMBL41286,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0
OASIS1240,DTXSID6044226,Valdecoxib,DTXCID4024226,181695-72-7,LNPDTQAFDNKSHK-UHFFFAOYSA-N,"4-(5-Methyl-3-phenyl-1,2-oxazol-4-yl)benzene-1-sulfonamide",CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C16H14N2O3S/c1-11-15(12-7-9-14(10-8-12)22(17,19)20)16(18-21-11)13-5-3-2-4-6-13/h2-10H,1H3,(H2,17,19,20)
",dilist_274,,,,,,,4.0,Yes,No,Yes,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"InChI=1S/C16H14N2O3S/c1-11-15(12-7-9-14(10-8-12)22(17,19)20)16(18-21-11)13-5-3-2-4-6-13/h2-10H,1H3,(H2,17,19,20)",LNPDTQAFDNKSHK-UHFFFAOYSA-N,CHEMBL865,CHEMBL865,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS836,DTXSID2041094,Phenelzine,DTXCID0021094,51-71-8,RMUCZJUITONUFY-UHFFFAOYSA-N,(2-Phenylethyl)hydrazine,NNCCC1=CC=CC=C1,"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2
",dilist_989,,,,,,,4.0,Yes,No,No,NNCCc1ccccc1,"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2",RMUCZJUITONUFY-UHFFFAOYSA-N,CHEMBL1089,CHEMBL1089,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1236,DTXSID6041056,L-Arginine,DTXCID4021056,74-79-3,ODKSFYDXXFIFQN-BYPYZUCNSA-N,L-Arginine,N[C@@H](CCCNC(N)=N)C(O)=O,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1
",dilist_919,,,,,,,4.0,Yes,No,Yes,N=C(N)NCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",ODKSFYDXXFIFQN-BYPYZUCNSA-N,CHEMBL1485,CHEMBL1485,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1530,DTXSID9023041,Felbamate,DTXCID903041,25451-15-4,WKGXYQFOCVYPAC-UHFFFAOYSA-N,"2-Phenylpropane-1,3-diyl dicarbamate",NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,"InChI=1S/C11H14N2O4/c12-10(14)16-6-9(7-17-11(13)15)8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H2,12,14)(H2,13,15)
",dilist_909,,,,,,,4.0,Yes,No,Yes,NC(=O)OCC(COC(N)=O)c1ccccc1,"InChI=1S/C11H14N2O4/c12-10(14)16-6-9(7-17-11(13)15)8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H2,12,14)(H2,13,15)",WKGXYQFOCVYPAC-UHFFFAOYSA-N,CHEMBL1094,CHEMBL1094,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1933,DTXSID9020378,Deflazacort,DTXCID10378,14484-47-0,FBHSPRKOSMHSIF-GRMWVWQJSA-N,"2-[(4aR,4bS,5S,6aS,6bS,9aR,10aS,10bS)-5-Hydroxy-4a,6a,8-trimethyl-2-oxo-2,4a,4b,5,6,6a,9a,10,10a,10b,11,12-dodecahydro-6bH-naphtho[2',1':4,5]indeno[1,2-d][1,3]oxazol-6b-yl]-2-oxoethyl acetate",[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,"InChI=1S/C25H31NO6/c1-13-26-25(20(30)12-31-14(2)27)21(32-13)10-18-17-6-5-15-9-16(28)7-8-23(15,3)22(17)19(29)11-24(18,25)4/h7-9,17-19,21-22,29H,5-6,10-12H2,1-4H3/t17-,18-,19-,21+,22+,23-,24-,25+/m0/s1
",,dilirank2_14,,,,,,4.0,No,Yes,Yes,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,"InChI=1S/C25H31NO6/c1-13-26-25(20(30)12-31-14(2)27)21(32-13)10-18-17-6-5-15-9-16(28)7-8-23(15,3)22(17)19(29)11-24(18,25)4/h7-9,17-19,21-22,29H,5-6,10-12H2,1-4H3/t17-,18-,19-,21+,22+,23-,24-,25+/m0/s1",FBHSPRKOSMHSIF-GRMWVWQJSA-N,CHEMBL1201891,CHEMBL1201891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
OASIS601,DTXSID0020074,Gabapentin,DTXCID5074,60142-96-3,UGJMXCAKCUNAIE-UHFFFAOYSA-N,[1-(Aminomethyl)cyclohexyl]acetic acid,NCC1(CC(O)=O)CCCCC1,"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)
",dilist_972,,,,,,,4.0,Yes,No,Yes,NCC1(CC(=O)O)CCCCC1,"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",UGJMXCAKCUNAIE-UHFFFAOYSA-N,CHEMBL940,CHEMBL940,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1301,DTXSID7023019,Ethosuximide,DTXCID203019,77-67-8,HAPOVYFOVVWLRS-UHFFFAOYSA-N,"3-Ethyl-3-methylpyrrolidine-2,5-dione",CCC1(C)CC(=O)NC1=O,"InChI=1/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)
",dilist_418,,,,,,,4.0,Yes,No,Yes,CCC1(C)CC(=O)NC1=O,"InChI=1S/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)",HAPOVYFOVVWLRS-UHFFFAOYSA-N,CHEMBL696,CHEMBL696,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1823,DTXSID40972590,Palbociclib,DTXCID80207212,571190-30-2,AHJRHEGDXFFMBM-UHFFFAOYSA-N,"6-Acetyl-8-cyclopentyl-5-methyl-2-{[5-(piperazin-1-yl)pyridin-2-yl]amino}pyrido[2,3-d]pyrimidin-7(8H)-one",CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,"InChI=1S/C24H29N7O2/c1-15-19-14-27-24(28-20-8-7-18(13-26-20)30-11-9-25-10-12-30)29-22(19)31(17-5-3-4-6-17)23(33)21(15)16(2)32/h7-8,13-14,17,25H,3-6,9-12H2,1-2H3,(H,26,27,28,29)
",,dilirank2_61,,,,,,4.0,No,Yes,Yes,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,"InChI=1S/C24H29N7O2/c1-15-19-14-27-24(28-20-8-7-18(13-26-20)30-11-9-25-10-12-30)29-22(19)31(17-5-3-4-6-17)23(33)21(15)16(2)32/h7-8,13-14,17,25H,3-6,9-12H2,1-2H3,(H,26,27,28,29)",AHJRHEGDXFFMBM-UHFFFAOYSA-N,CHEMBL189963,CHEMBL189963,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,
OASIS1016,DTXSID4023202,"4,4'-(1H-1,2,4-Triazol-1-ylmethylene)dibenzonitrile",DTXCID503202,112809-51-5,HPJKCIUCZWXJDR-UHFFFAOYSA-N,"4,4'-[(1H-1,2,4-Triazol-1-yl)methylene]dibenzonitrile",N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,"InChI=1S/C17H11N5/c18-9-13-1-5-15(6-2-13)17(22-12-20-11-21-22)16-7-3-14(10-19)4-8-16/h1-8,11-12,17H
",dilist_887,,,,,,,4.0,Yes,No,Yes,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"InChI=1S/C17H11N5/c18-9-13-1-5-15(6-2-13)17(22-12-20-11-21-22)16-7-3-14(10-19)4-8-16/h1-8,11-12,17H",HPJKCIUCZWXJDR-UHFFFAOYSA-N,CHEMBL1444,CHEMBL1444,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1824,DTXSID501009335,Sonidegib,DTXCID101436164,956697-53-3,VZZJRYRQSPEMTK-CALCHBBNSA-N,"N-{6-[(2R,6S)-2,6-Dimethylmorpholin-4-yl]pyridin-3-yl}-2-methyl-4'-(trifluoromethoxy)[1,1'-biphenyl]-3-carboxamide",C[C@H]1CN(C[C@@H](C)O1)C1=NC=C(NC(=O)C2=C(C)C(=CC=C2)C2=CC=C(OC(F)(F)F)C=C2)C=C1,"InChI=1S/C26H26F3N3O3/c1-16-14-32(15-17(2)34-16)24-12-9-20(13-30-24)31-25(33)23-6-4-5-22(18(23)3)19-7-10-21(11-8-19)35-26(27,28)29/h4-13,16-17H,14-15H2,1-3H3,(H,31,33)/t16-,17+
",,dilirank2_55,,,,,,4.0,No,Yes,Yes,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,"InChI=1S/C26H26F3N3O3/c1-16-14-32(15-17(2)34-16)24-12-9-20(13-30-24)31-25(33)23-6-4-5-22(18(23)3)19-7-10-21(11-8-19)35-26(27,28)29/h4-13,16-17H,14-15H2,1-3H3,(H,31,33)/t16-,17+",VZZJRYRQSPEMTK-CALCHBBNSA-N,CHEMBL2105737,CHEMBL2105737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
OASIS1127,DTXSID5023746,Zafirlukast,DTXCID303746,107753-78-6,YEEZWCHGZNKEEK-UHFFFAOYSA-N,Cyclopentyl [3-({2-methoxy-4-[(2-methylbenzene-1-sulfonyl)carbamoyl]phenyl}methyl)-1-methyl-1H-indol-5-yl]carbamate,COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,"InChI=1S/C31H33N3O6S/c1-20-8-4-7-11-29(20)41(37,38)33-30(35)22-13-12-21(28(17-22)39-3)16-23-19-34(2)27-15-14-24(18-26(23)27)32-31(36)40-25-9-5-6-10-25/h4,7-8,11-15,17-19,25H,5-6,9-10,16H2,1-3H3,(H,32,36)(H,33,35)
",dilist_766,,,,,,,4.0,Yes,No,Yes,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,"InChI=1S/C31H33N3O6S/c1-20-8-4-7-11-29(20)41(37,38)33-30(35)22-13-12-21(28(17-22)39-3)16-23-19-34(2)27-15-14-24(18-26(23)27)32-31(36)40-25-9-5-6-10-25/h4,7-8,11-15,17-19,25H,5-6,9-10,16H2,1-3H3,(H,32,36)(H,33,35)",YEEZWCHGZNKEEK-UHFFFAOYSA-N,CHEMBL603,CHEMBL603,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OASIS682,DTXSID0048478,Foscarnet,DTXCID0028452,4428-95-9,ZJAOAACCNHFJAH-UHFFFAOYSA-N,Dihydroxy(oxo)-lambda~5~-phosphanecarboxylic acid,OC(=O)P(O)(O)=O,"InChI=1S/CH3O5P/c2-1(3)7(4,5)6/h(H,2,3)(H2,4,5,6)
",dilist_1039,,,,,,,4.0,Yes,No,No,O=C(O)P(=O)(O)O,"InChI=1S/CH3O5P/c2-1(3)7(4,5)6/h(H,2,3)(H2,4,5,6)",ZJAOAACCNHFJAH-UHFFFAOYSA-N,CHEMBL666,CHEMBL666,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
